ligand_id,weighted_coverage_pct,native_weighted_coverage_pct,screen_rank,native_rank,rank_shift,abs_rank_shift
ZINCf5000002KtAZ,11.065435450880342,22.280050230501065,288,300,-12,12
ZINCf5000002KuXO,10.25757296281144,22.280050230501065,484,301,183,183
ZINCf5000002KubK,11.33409020309596,22.280050230501065,208,302,-94,94
ZINCf5000002Kv76,10.572442611865036,22.280050230501065,437,303,134,134
ZINCf5000002KvAY,11.92599628932581,22.280050230501065,112,304,-192,192
ZINCf5000002KvoH,9.915340361855886,22.280050230501065,514,305,209,209
ZINCf5000002KwNk,10.905812853564056,22.280050230501065,343,306,37,37
ZINCf5000002MNXf,11.05557841073471,22.280050230501065,292,307,-15,15
ZINCf5000002N9RM,11.972427067477971,22.280050230501065,108,308,-200,200
ZINCf5000002NAM5,11.429665939303192,22.280050230501065,191,309,-118,118
ZINCf5000002NAX4,11.218445437872596,22.280050230501065,250,310,-60,60
ZINCf5000002NBjl,10.838991358903757,22.280050230501065,370,311,59,59
ZINCf5000002NEoj,12.073951820809746,22.280050230501065,97,312,-215,215
ZINCf5000002NUog,11.5234248611908,22.280050230501065,171,313,-142,142
ZINCf5000002NWXP,13.206775460982229,22.280050230501065,9,314,-305,305
ZINCf5000002NXzX,12.279933805139006,22.280050230501065,78,315,-237,237
ZINCf5000002NZiq,12.205652947785335,22.280050230501065,86,316,-230,230
ZINCf5000002O5Mj,10.867435689517158,22.280050230501065,361,317,44,44
ZINCf5000002Ok7Y,12.638750169490583,22.280050230501065,55,318,-263,263
ZINCf5000002Ol5m,10.310639716372927,22.280050230501065,478,319,159,159
ZINCf5000002aBbk,12.593673502997776,22.280050230501065,57,320,-263,263
ZINCf5000002aFtD,11.226002766955746,22.280050230501065,246,321,-75,75
ZINCf5000002aGE0,11.076310074701157,22.280050230501065,287,322,-35,35
ZINCf5000002aNR8,8.825881165967989,22.280050230501065,599,323,276,276
ZINCf5000002aR9l,11.440276991229029,22.280050230501065,190,324,-134,134
ZINCf5000002aRSN,9.741716599490912,22.280050230501065,532,325,207,207
ZINCf5000002aScU,12.517881860210617,22.280050230501065,63,326,-263,263
ZINCf5000002aSeG,10.378707759305424,22.280050230501065,468,327,141,141
ZINCf5000002aSqm,9.484741596748592,22.280050230501065,557,328,229,229
ZINCf5000002aWBm,12.420698758158808,22.280050230501065,68,329,-261,261
ZINCf5000002aZ19,9.773710183773446,22.280050230501065,528,330,198,198
ZINCf5000002aj6u,12.316379979342454,22.280050230501065,77,331,-254,254
ZINCf5000002ak8F,10.40425571371065,22.280050230501065,465,332,133,133
ZINCf5000002beKZ,8.95781049895326,22.280050230501065,592,333,259,259
ZINCf5000002dBTU,11.064627410204714,22.280050230501065,289,334,-45,45
ZINCf5000002e9Qe,10.76784363652667,22.280050230501065,401,335,66,66
ZINCf5000002ei6e,10.98554334105616,22.280050230501065,324,336,-12,12
ZINCf5000002elNi,10.836529303323058,22.280050230501065,372,337,35,35
ZINCf5000002elve,10.363321079312142,22.280050230501065,471,338,133,133
ZINCf5000002emfz,11.306470297778567,22.280050230501065,212,339,-127,127
ZINCf5000002etH7,12.761923571074908,22.280050230501065,43,340,-297,297
ZINCf5000002etPd,9.91507484926174,22.280050230501065,515,341,174,174
ZINCf5000002famR,11.274328190082349,22.280050230501065,226,342,-116,116
ZINCf5000002feT1,10.879183009773625,22.280050230501065,353,343,10,10
ZINCf5000002ff0D,10.74830358874658,22.280050230501065,407,344,63,63
ZINCf5000002fmD9,11.112270434189623,22.280050230501065,278,345,-67,67
ZINCf5000002mMkd,11.623045770221848,22.280050230501065,153,346,-193,193
ZINCf5000002mRVL,11.170609500322502,22.280050230501065,260,347,-87,87
ZINCf5000002oBO7,10.556134352005978,22.280050230501065,441,348,93,93
ZINCf5000002oBmJ,10.8152365795759,22.280050230501065,380,349,31,31
ZINCf5000002oCRf,9.823311489036616,22.280050230501065,524,350,174,174
ZINCf5000002oEe2,11.082682199955942,22.280050230501065,284,351,-67,67
ZINCf5000002oEn8,10.82686702421413,22.280050230501065,377,352,25,25
ZINCf5000002oIcP,11.46832380619472,22.280050230501065,185,353,-168,168
ZINCf5000002oIeq,11.2323458698025,22.280050230501065,243,354,-111,111
ZINCf5000002oIzm,10.495197342661967,22.280050230501065,454,355,99,99
ZINCf5000002oJLY,10.9096150472878,22.280050230501065,341,356,-15,15
ZINCf5000002oJSz,12.900515442517143,22.280050230501065,30,357,-327,327
ZINCf5000002oSQy,7.232215569973985,22.280050230501065,645,358,287,287
ZINCf5000002oTjl,12.639924580000091,22.280050230501065,54,359,-305,305
ZINCf5000002oTzq,9.611878585021026,22.280050230501065,544,360,184,184
ZINCf5000002oW4Y,11.983550948268793,22.280050230501065,104,361,-257,257
ZINCf5000002oXCG,11.908786980232806,22.280050230501065,114,362,-248,248
ZINCf5000002ov1N,10.828521926353908,22.280050230501065,376,363,13,13
ZINCf5000002ovnf,11.76103003990017,22.280050230501065,133,364,-231,231
ZINCf5000002qr0v,11.155612069248924,22.280050230501065,266,365,-99,99
ZINCf5000002qx3N,8.882904526917335,22.280050230501065,597,366,231,231
ZINCf5000002qyE1,10.678130991154896,22.280050230501065,417,367,50,50
ZINCf5000002qyVn,11.278766552532456,22.280050230501065,223,368,-145,145
ZINCf5000002r7Et,8.287376572787391,22.280050230501065,615,369,246,246
ZINCf5000002rAx3,11.170722010295687,22.280050230501065,259,370,-111,111
ZINCf5000002rSWO,9.446540598478832,22.280050230501065,563,371,192,192
ZINCf5000002rVtZ,13.046651926948472,22.280050230501065,16,372,-356,356
ZINCf5000002rYJU,12.933063712963722,22.280050230501065,25,373,-348,348
