job,method,metric,identifier_ordered,tie_aware,correction
ghsr_seed3,full_cascade,roc_auc,1.0,0.89,tie handling
ghsr_seed3,full_cascade,pr_auc,1.0,0.7870967741935483,tie handling
ghsr_seed3,full_cascade,ef_1pct,32.0,31.0,tie handling plus actual-cutoff EF normalization
ghsr_seed3,full_cascade,ef_5pct,20.0,15.612839179351425,tie handling plus actual-cutoff EF normalization
ghsr_seed3,full_cascade,ef_01pct,40.0,31.0,tie handling plus actual-cutoff EF normalization
ghsr_seed3,full_cascade,top10_recovery,0.2,0.2,tie handling
ghsr_seed3,full_cascade,top25_recovery,0.5,0.5,tie handling
ghsr_seed3,full_cascade,top50_recovery,1.0,0.7816015883520848,tie handling
ghsr_seed3,full_cascade,bedroc,0.9999999999999956,0.8409875149350493,tie handling
ghsr_seed3,stage3_only,roc_auc,1.0,0.89,tie handling
ghsr_seed3,stage3_only,pr_auc,1.0,0.7870967741935485,tie handling
ghsr_seed3,stage3_only,ef_1pct,32.0,31.0,tie handling plus actual-cutoff EF normalization
ghsr_seed3,stage3_only,ef_5pct,20.0,15.612839179351425,tie handling plus actual-cutoff EF normalization
ghsr_seed3,stage3_only,ef_01pct,40.0,31.0,tie handling plus actual-cutoff EF normalization
ghsr_seed3,stage3_only,top10_recovery,0.2,0.2,tie handling
ghsr_seed3,stage3_only,top25_recovery,0.5,0.5,tie handling
ghsr_seed3,stage3_only,top50_recovery,1.0,0.7816015883520848,tie handling
ghsr_seed3,stage3_only,bedroc,0.9999999999999956,0.8409875149350491,tie handling
ghsr_seed3,standard_3d_pharmacophore,roc_auc,0.9544533333333334,0.9544533333333334,tie handling
ghsr_seed3,standard_3d_pharmacophore,pr_auc,0.7073516549073574,0.7073516549073574,tie handling
ghsr_seed3,standard_3d_pharmacophore,ef_1pct,30.0,29.0625,tie handling plus actual-cutoff EF normalization
ghsr_seed3,standard_3d_pharmacophore,ef_5pct,15.2,15.102564102564102,tie handling plus actual-cutoff EF normalization
ghsr_seed3,standard_3d_pharmacophore,ef_01pct,40.0,31.0,tie handling plus actual-cutoff EF normalization
ghsr_seed3,standard_3d_pharmacophore,top10_recovery,0.2,0.2,tie handling
ghsr_seed3,standard_3d_pharmacophore,top25_recovery,0.42,0.42,tie handling
ghsr_seed3,standard_3d_pharmacophore,top50_recovery,0.68,0.68,tie handling
ghsr_seed3,standard_3d_pharmacophore,bedroc,0.7954717653799742,0.7954717653799777,tie handling
