job,method,metric,identifier_ordered,tie_aware,correction
mdm2_seed1,full_cascade,roc_auc,0.9885848423876592,0.9864520456069752,tie handling
mdm2_seed1,full_cascade,pr_auc,0.9626954554651246,0.9352746771883824,tie handling
mdm2_seed1,full_cascade,ef_1pct,32.0,30.82,tie handling plus actual-cutoff EF normalization
mdm2_seed1,full_cascade,ef_5pct,19.2,18.6441975308642,tie handling plus actual-cutoff EF normalization
mdm2_seed1,full_cascade,ef_01pct,40.0,30.82,tie handling plus actual-cutoff EF normalization
mdm2_seed1,full_cascade,top10_recovery,0.2,0.2,tie handling
mdm2_seed1,full_cascade,top25_recovery,0.5,0.5,tie handling
mdm2_seed1,full_cascade,top50_recovery,0.94,0.94,tie handling
mdm2_seed1,full_cascade,bedroc,0.9738191369098048,0.9637550827358217,tie handling
mdm2_seed1,stage3_only,roc_auc,0.6204292421193829,0.620429242119383,tie handling
mdm2_seed1,stage3_only,pr_auc,0.0512577099416531,0.051257709941653185,tie handling
mdm2_seed1,stage3_only,ef_1pct,2.0,1.92625,tie handling plus actual-cutoff EF normalization
mdm2_seed1,stage3_only,ef_5pct,1.2,1.1853846153846153,tie handling plus actual-cutoff EF normalization
mdm2_seed1,stage3_only,ef_01pct,0.0,0.0,tie handling plus actual-cutoff EF normalization
mdm2_seed1,stage3_only,top10_recovery,0.02,0.02,tie handling
mdm2_seed1,stage3_only,top25_recovery,0.04,0.04,tie handling
mdm2_seed1,stage3_only,top50_recovery,0.06,0.06,tie handling
mdm2_seed1,stage3_only,bedroc,0.1003153750684433,0.10031537506844408,tie handling
mdm2_seed1,standard_3d_pharmacophore,roc_auc,0.6202548625083837,0.6202548625083837,tie handling
mdm2_seed1,standard_3d_pharmacophore,pr_auc,0.0512504965507086,0.0512504965507086,tie handling
mdm2_seed1,standard_3d_pharmacophore,ef_1pct,2.0,1.92625,tie handling plus actual-cutoff EF normalization
mdm2_seed1,standard_3d_pharmacophore,ef_5pct,1.2,1.1853846153846153,tie handling plus actual-cutoff EF normalization
mdm2_seed1,standard_3d_pharmacophore,ef_01pct,0.0,0.0,tie handling plus actual-cutoff EF normalization
mdm2_seed1,standard_3d_pharmacophore,top10_recovery,0.02,0.02,tie handling
mdm2_seed1,standard_3d_pharmacophore,top25_recovery,0.04,0.04,tie handling
mdm2_seed1,standard_3d_pharmacophore,top50_recovery,0.06,0.06,tie handling
mdm2_seed1,standard_3d_pharmacophore,bedroc,0.1003153746071274,0.10031537460712817,tie handling
