quartile_index,quartile_label,n,screen_min_pct,screen_max_pct,screen_median_pct,native_min_pct,native_q1_pct,native_median_pct,native_q3_pct,native_max_pct,native_mean_pct
0,"Q1
10.978-11.791%",5,10.978418516000312,11.790609466962415,11.258921389506847,42.35030222413134,47.18942593994461,54.31036124887257,58.30407578517147,58.30407578517147,52.091648196658284
1,"Q2
12.265-13.635%",5,12.264867558136086,13.635079976663867,12.814420981139245,47.18942593994461,68.49771632385236,68.49771632385236,82.68542415239115,82.68542415239115,69.91114137848633
2,"Q3
13.816-15.696%",5,13.815631913975963,15.696065536984223,14.410546997930568,58.30407578517147,68.49771632385236,72.25788784674289,82.68542415239115,82.68542415239115,72.88610565210979
3,"Q4
15.927-17.209%",5,15.926627279753909,17.208838613059456,16.418377401924303,82.68542415239115,82.68542415239115,82.68542415239115,82.68542415239115,92.87906469107205,84.72415226012733
