job,method,metric,identifier_ordered,tie_aware,correction
ntsr1_seed1,full_cascade,roc_auc,0.9554133333333332,0.8269266666666667,tie handling
ntsr1_seed1,full_cascade,pr_auc,0.8455271181336504,0.6561380523702354,tie handling
ntsr1_seed1,full_cascade,ef_1pct,32.0,31.0,tie handling plus actual-cutoff EF normalization
ntsr1_seed1,full_cascade,ef_5pct,19.2,13.979607640681467,tie handling plus actual-cutoff EF normalization
ntsr1_seed1,full_cascade,ef_01pct,40.0,31.0,tie handling plus actual-cutoff EF normalization
ntsr1_seed1,full_cascade,top10_recovery,0.2,0.2,tie handling
ntsr1_seed1,full_cascade,top25_recovery,0.46,0.45333333333333337,tie handling
ntsr1_seed1,full_cascade,top50_recovery,0.68,0.68,tie handling
ntsr1_seed1,full_cascade,bedroc,0.9081406980429828,0.7550007678471703,tie handling
ntsr1_seed1,stage3_only,roc_auc,0.9552266666666668,0.82722,tie handling
ntsr1_seed1,stage3_only,pr_auc,0.8417404858702515,0.6821216650594769,tie handling
ntsr1_seed1,stage3_only,ef_1pct,32.0,31.0,tie handling plus actual-cutoff EF normalization
ntsr1_seed1,stage3_only,ef_5pct,19.2,13.979607640681467,tie handling plus actual-cutoff EF normalization
ntsr1_seed1,stage3_only,ef_01pct,40.0,31.0,tie handling plus actual-cutoff EF normalization
ntsr1_seed1,stage3_only,top10_recovery,0.2,0.2,tie handling
ntsr1_seed1,stage3_only,top25_recovery,0.5,0.5,tie handling
ntsr1_seed1,stage3_only,top50_recovery,0.68,0.68,tie handling
ntsr1_seed1,stage3_only,bedroc,0.9054963487114088,0.760495944997319,tie handling
ntsr1_seed1,standard_3d_pharmacophore,roc_auc,0.7688,0.7688,tie handling
ntsr1_seed1,standard_3d_pharmacophore,pr_auc,0.4400008613334855,0.44001341908271935,tie handling
ntsr1_seed1,standard_3d_pharmacophore,ef_1pct,28.000000000000004,27.125000000000004,tie handling plus actual-cutoff EF normalization
ntsr1_seed1,standard_3d_pharmacophore,ef_5pct,9.2,9.14102564102564,tie handling plus actual-cutoff EF normalization
ntsr1_seed1,standard_3d_pharmacophore,ef_01pct,40.0,31.0,tie handling plus actual-cutoff EF normalization
ntsr1_seed1,standard_3d_pharmacophore,top10_recovery,0.2,0.2,tie handling
ntsr1_seed1,standard_3d_pharmacophore,top25_recovery,0.34,0.34,tie handling
ntsr1_seed1,standard_3d_pharmacophore,top50_recovery,0.44,0.44,tie handling
ntsr1_seed1,standard_3d_pharmacophore,bedroc,0.5411664436103166,0.5411664436103192,tie handling
