ligand_id,weighted_coverage_pct,native_weighted_coverage_pct,screen_rank,native_rank,rank_shift,abs_rank_shift
ZINCk700000EmvGS,12.609333245555176,27.1614555648564,3463,280,3183,3183
ZINCj6000002mvPj,13.059793590590608,27.1614555648564,1957,281,1676,1676
ZINCk700000GfUKY,12.086241419573255,27.1614555648564,4951,282,4669,4669
ZINCk600001bQezg,12.574605556838302,27.1614555648564,3607,283,3324,3324
ZINCk8000009LGgj,13.022557892664508,27.1614555648564,2081,284,1797,1797
ZINCk800000JSh9V,13.145903585674109,27.1614555648564,1715,285,1430,1430
ZINCk700000PC2mk,12.723859686619274,27.1614555648564,3041,286,2755,2755
ZINCk7000004gGGs,13.838566814408066,27.1614555648564,644,287,357,357
ZINCk7000009L6Wc,12.509614716619724,27.1614555648564,3884,288,3596,3596
ZINCj700000EngWz,12.93921305946608,27.1614555648564,2346,289,2057,2057
ZINCk800000PBHnj,13.183393769296018,27.1614555648564,1633,290,1343,1343
ZINCk700001bOrgF,13.204744791065115,27.1614555648564,1600,291,1309,1309
ZINCk5000009Gd9s,12.401612050656912,27.1614555648564,4388,292,4096,4096
ZINCk7000004gz3z,13.269759088454016,27.1614555648564,1473,293,1180,1180
ZINCk500000BlQA1,13.561466090770493,27.1614555648564,982,294,688,688
ZINCk800000Bmvtn,12.64202193010292,27.1614555648564,3328,295,3033,3033
ZINCk50000045aGo,12.67186222509886,27.1614555648564,3220,296,2924,2924
ZINCk600000Pu75g,12.643613053101973,27.1614555648564,3321,297,3024,3024
ZINCk700000JUveD,14.348558288110954,27.1614555648564,269,298,-29,29
ZINCk50000044nwL,12.65405603331905,27.1614555648564,3283,299,2984,2984
ZINCk800000PAXpa,12.142341911994322,27.1614555648564,4905,300,4605,4605
ZINCk600000cizVV,12.050404218046811,27.1614555648564,4993,301,4692,4692
ZINCk700000drDQq,12.410190313576626,27.1614555648564,4357,302,4055,4055
ZINCk8000004jfed,12.35837409305896,27.1614555648564,4603,303,4300,4300
ZINCj600000BnjSB,13.159321800461086,27.1614555648564,1686,304,1382,1382
ZINCk800000PAnCy,12.885775719725528,27.1614555648564,2509,305,2204,2204
ZINCk600000goHGa,15.313692962519692,27.1614555648564,26,306,-280,280
ZINCk5000009EXx0,13.33311305844794,27.1614555648564,1357,307,1050,1050
ZINCj8000002rabO,12.48839062256132,27.1614555648564,4001,308,3693,3693
ZINCj800000FCTI2,12.22186386351011,27.1614555648564,4822,309,4513,4513
ZINCk7000018SSrQ,12.5325088402653,27.1614555648564,3781,310,3471,3471
ZINCk50000041e65,12.344865832350475,27.1614555648564,4685,311,4374,4374
ZINCk7000009JWCI,12.417584891288548,27.1614555648564,4335,312,4023,4023
ZINCj5000009htao,12.722410554192567,27.1614555648564,3049,313,2736,2736
ZINCk500000442rQ,12.434870207477331,27.1614555648564,4249,314,3935,3935
ZINCk7000009Knmt,12.462643389980776,27.1614555648564,4124,315,3809,3809
ZINCk700000GgcwV,13.263024620371086,27.1614555648564,1487,316,1171,1171
ZINCk600000xcl2W,12.901870483076452,27.1614555648564,2463,317,2146,2146
ZINCi700000cWoxy,13.970066526402194,27.1614555648564,532,318,214,214
ZINCk50000041FNa,13.609658335328389,27.1614555648564,927,319,608,608
ZINCk800000JUsv2,12.54375119064952,27.1614555648564,3732,320,3412,3412
ZINCk700000xcqD8,13.77043555013552,27.1614555648564,730,321,409,409
ZINCh6000018Y0YW,13.257035959771136,27.1614555648564,1502,322,1180,1180
ZINCj8000018Tur1,13.195830657274437,27.1614555648564,1612,323,1289,1289
ZINCk7000018T7jM,13.850276756250082,27.1614555648564,632,324,308,308
ZINCk6000009Jys2,12.903163133478351,27.1614555648564,2459,325,2134,2134
ZINCk600000Emo1l,12.472233164619222,27.1614555648564,4085,326,3759,3759
ZINCi600000PLhWA,13.248331650529405,27.1614555648564,1522,327,1195,1195
ZINCk700000PC8mW,13.22543413907082,27.1614555648564,1568,328,1240,1240
ZINCk600000Pzigg,14.699392853427716,27.1614555648564,139,329,-190,190
ZINCk800000J9Wie,12.741631091871662,27.1614555648564,2967,330,2637,2637
ZINCi50000096NiL,12.362465477350096,27.1614555648564,4585,331,4254,4254
ZINCk7000004g4Ix,14.045579014265924,27.1614555648564,473,332,141,141
ZINCk50000047Hg2,12.534393234514376,27.1614555648564,3771,333,3438,3438
ZINCj500000d7kMx,13.721379879076702,27.1614555648564,785,334,451,451
ZINCk500000dowgS,12.987738508666288,27.1614555648564,2193,335,1858,1858
ZINCj600000Py0d9,14.51813078101772,27.1614555648564,201,336,-135,135
ZINCk5000009G5Ux,13.249884596322556,27.1614555648564,1520,337,1183,1183
ZINCk5000009DuUW,12.591506373523782,27.1614555648564,3539,338,3201,3201
ZINCj500000y8GrD,12.48927457574868,27.1614555648564,3994,339,3655,3655
ZINCk7000004gICR,13.238597070876155,27.1614555648564,1543,340,1203,1203
ZINCj500000c9RXH,13.887061518249308,27.1614555648564,598,341,257,257
ZINCk6000009IHE8,13.34281007036663,27.1614555648564,1341,342,999,999
ZINCk50000046PLh,13.14736430753392,27.1614555648564,1708,343,1365,1365
ZINCk50000042XVP,12.387124345395971,27.1614555648564,4454,344,4110,4110
ZINCk50000047IxQ,12.521027413728063,27.1614555648564,3825,345,3480,3480
ZINCj500000firQ2,12.96437193395526,27.1614555648564,2265,346,1919,1919
ZINCk8000004iCxE,13.610759736689872,27.1614555648564,922,347,575,575
ZINCk700000drt9X,13.395665885386078,27.1614555648564,1231,348,883,883
ZINCk500000dos4a,12.05874775899504,27.1614555648564,4980,349,4631,4631
ZINCk5000009G8fv,14.220122370743075,27.1614555648564,347,350,-3,3
ZINCj800000JUuRK,13.068213161447144,27.1614555648564,1935,351,1584,1584
ZINCj8000018TyHN,12.735515821819565,27.1614555648564,2988,352,2636,2636
ZINCk5000009D9Ow,12.233460390363607,27.1614555648564,4808,353,4455,4455
ZINCk6000009JOuw,12.854632539600404,27.1614555648564,2600,354,2246,2246
ZINCk6000009JISk,13.37259685768812,27.1614555648564,1271,355,916,916
ZINCk500000gaAvr,12.78687399450058,27.1614555648564,2802,356,2446,2446
ZINCk600000JUdzJ,13.310970297297704,27.1614555648564,1398,357,1041,1041
ZINCk50000045liJ,12.975595377097305,27.1614555648564,2225,358,1867,1867
ZINCi500000eIyDQ,12.531594650341956,27.1614555648564,3786,359,3427,3427
ZINCj500000fhpVJ,13.33477823215024,27.1614555648564,1354,360,994,994
ZINCj5000002h2HK,13.45933106501325,27.1614555648564,1131,361,770,770
ZINCj5000002c7Zk,13.583181994332255,27.1614555648564,955,362,593,593
ZINCj600000Ggh1u,12.508882714988362,27.1614555648564,3886,363,3523,3523
ZINCk6000004dsj5,12.946254703214214,27.1614555648564,2320,364,1956,1956
