zinc_id,smiles,mw,logp,hbd,hba,rotatable_bonds,lipinski,chemistry_flagged,pains_alert,reactive_flags,hotspot_weighted_pct,hotspot_bits_matched,hotspot_exact_matches,hotspot_compatible_matches,hotspot_exact_residue_count,hotspot_group_count,hotspot_required_groups_pass,native_supported_hotspot_bits_matched,native_supported_hotspot_exact_matches,native_supported_hotspot_exact_residue_count,native_supported_hotspot_weighted_pct,pair_hash_overlap_pct,pair_hash_recall_pct,pair_hash_precision_pct,cascade_score_pct,shortlist_rank
ZINCf5000000SOzI,O=C(CO)NCCCCN=c1[nH]ncs1,230.29300000000003,-0.7394000000000005,3,5,6,1,0,,,30.395859450550955,10,5,5,5,3,1,0,0,0,0.0,17.211976638501003,10.625952950666512,45.27149909067292,20.507947341513493,11
ZINCf5000002oWrc,NC(=O)NNC(=O)c1ccc([N+](=O)[O-])s1,230.20499999999998,-0.03060000000000007,3,5,2,1,0,,,36.70316868935773,10,7,3,7,3,1,0,0,0,0.0,15.046485264656322,8.931935548165518,47.7017507149334,20.460656120831676,12
ZINCf5000000a6dw,Cc1cc(C(=O)NCCNC(N)=O)n[nH]1,211.22500000000002,-0.8837799999999996,4,3,4,1,0,,,32.391143412755326,11,6,5,6,4,1,1,1,1,7.932521475509632,16.41399849732503,10.330929666770157,39.91935483870969,20.408284726182604,13
ZINCf50000035L7L,COCC[S@@](=O)CCNCc1cn[nH]c1,231.32100000000003,-0.10559999999999986,2,4,8,1,0,,,32.764107756740195,11,7,4,7,3,1,2,2,2,15.726841794277618,16.17573335484854,9.711894191523172,48.36648685097775,20.322826955321453,14
ZINCf5000002Kv4l,NC(=O)CNC(=O)CCc1cnc(S)[nH]1,228.27700000000002,-0.7675000000000007,4,4,5,1,0,,,30.395859450550955,10,5,5,5,3,1,0,0,0,0.0,16.870432840175912,10.279282509597069,47.01999191078755,20.251789492769674,15
ZINCf50000009BRf,CONCCNC(=O)CCc1cnc[nH]1,212.25300000000001,-0.3904999999999998,3,4,7,1,0,,,30.395859450550955,10,5,5,5,3,1,0,0,0,0.0,16.749425979591837,10.262861834738173,45.519993060976674,20.161034347331615,16
ZINCf500000362dE,NC(=O)CNCc1ccc([N+](=O)[O-])cn1,210.19299999999998,-0.43530000000000024,2,5,5,1,0,,,36.70316868935773,10,7,3,7,3,1,0,0,0,0.0,14.64167375495312,8.4953769030871,52.95116995936668,20.15704748855427,17
ZINCf5000002oFfc,COCc1ncc(NC(=O)CON)cn1,212.20899999999997,-0.5481999999999994,2,6,5,1,0,,,30.212503638592192,10,5,5,5,2,1,0,0,0,0.0,16.611209021218805,10.118728577690362,46.35212738188462,20.01153267556215,18
ZINCf50000009fae,CN(CCOCC(=O)O)Cc1cn[nH]c1,213.23700000000002,-0.05729999999999963,2,4,7,1,0,,,32.207787600796564,11,6,5,6,3,1,1,1,1,7.932521475509632,15.9371275061615,10.005749614195627,39.13803606237817,20.004792529820268,19
ZINCf5000002anY8,[N-]=[N+]=NCCNC(=O)c1cc(CO)[nH]n1,210.197,-0.05790000000000012,3,4,5,1,1,azo_A(324),azide,36.12389901933475,11,7,4,7,4,1,1,1,1,12.482313916606609,14.624665042106196,9.213182712872266,35.44195953141641,19.999473536413333,20
ZINCf50000024mHA,CNC(=O)C=CCNc1c[n+]([O-])ccn1,208.221,-0.5709000000000002,2,4,4,1,1,,michael_acceptor,35.57108843641158,10,7,3,7,3,1,0,0,0,0.0,14.804435397607019,8.665722171355474,50.767973856209146,19.99609865730816,21
