stage3_screen_rank,zinc_id,smiles,coverage_pct,anchor_weighted_pct,geometry_penalty_factor,weighted_coverage_pct,features_matched,mw,logp,hbd,hba,rotatable_bonds,lipinski,chemistry_flagged,pains_alert,reactive_flags,hotspot_weighted_pct,hotspot_bits_matched,hotspot_exact_matches,hotspot_compatible_matches,hotspot_exact_residue_count,hotspot_group_count,hotspot_required_groups_pass,native_supported_hotspot_bits_matched,native_supported_hotspot_exact_matches,native_supported_hotspot_exact_residue_count,native_supported_hotspot_weighted_pct,pair_hash_overlap_pct,pair_hash_recall_pct,pair_hash_precision_pct,cascade_score_pct,shortlist_rank,rerank_conformers,best_conformer_id,fit_rmsd_angstrom,mean_pair_distance_error_angstrom,reference_feature_span_angstrom,ligand_feature_span_angstrom,rerank_query_feature_count,pool_source_stage3_rank,pool_source_hotspot_breadth,pool_source_native_support,pool_primary_source,murcko_scaffold,native_candidate_pool_rank,native_selection_rank,source_input_rank
925,ZINCf5000002Kv76,NC(=O)NNC(=O)c1ccc(N)cc1O,14.285714285714286,15.18474175275134,0.6962543574341266,10.572442611865036,4,210.193,-0.7125000000000001,5,4,1,1,,,,28.12933941848753,9,5,4,5,3,1,,,,,11.75764458299984,6.956248268775461,37.95578373847442,15.850568291871763,842,16,8,1.4649944340137817,1.2846567393216797,11.611623357653302,10.271073305142506,28,0,0,1,native_supported_hotspot_score,c1ccccc1,1189,554,554
882,ZINCf5000000aeDx,N#Cc1ccc(C(=O)NC[C@H](O)CN)s1,10.714285714285714,13.397478468997424,0.7947421689050644,10.647541096309917,3,225.273,-0.3308199999999998,3,5,4,1,,,,27.848650358614552,9,5,4,5,3,1,,,,,12.570392945631534,7.436277815763677,40.60396546678374,16.389957298877288,533,16,15,1.0886492386422102,1.0872948280290886,5.971881696751884,5.626388830733576,28,0,0,1,native_supported_hotspot_score,c1ccsc1,1190,555,555
999,ZINCf5000001nL6k,NCc1cccc(CNC(=O)C(=O)O)c1,14.285714285714286,14.477064275896671,0.7194029975520928,10.414843435834385,4,208.217,-0.1539000000000002,3,3,3,1,,,,27.848650358614552,9,5,4,5,3,1,,,,,12.430180927836751,7.356730108651615,40.05006602112676,16.284798285531203,578,16,5,1.4007531781808915,1.3250958888817073,8.080270416267007,7.640076804038387,28,0,0,1,native_supported_hotspot_score,c1ccccc1,1191,556,556
1130,ZINCf500000360WN,N[C@H]1[C@@H](C(=O)NCc2cncs2)C[C@H]1O,10.714285714285714,13.397478468997424,0.748813460123987,10.032212209306577,3,227.289,-0.5326000000000006,3,5,3,1,,,,27.848650358614552,9,5,4,5,3,1,,,,,12.356614628834176,7.39325308901356,37.59656652360515,16.229623561279272,606,16,11,1.274041962841445,1.2009681184544128,5.971881696751884,6.691657740661599,28,0,0,1,native_supported_hotspot_score,O=C(NCc1cncs1)C1CCC1,1192,557,557
1344,ZINCf5000000aork,O=C(CCc1cn[nH]c1)N[C@@H]1CC[C@@H]1O,10.714285714285714,13.397478468997424,0.678513661672986,9.090372173184432,3,209.249,-0.0182000000000001,3,3,4,1,,,,27.848650358614552,9,5,4,5,3,1,,,,,12.08183408578776,7.061683076514607,41.79120409906064,16.02353815399446,721,16,14,1.0711706341729703,1.6762188104816402,5.971881696751884,4.668050835561925,28,0,0,1,native_supported_hotspot_score,O=C(CCc1cn[nH]c1)NC1CCC1,1195,558,558
1175,ZINCf5000000asXl,O=C(N[C@H]1C[C@H](O)C1)c1cc(O)ncn1,14.285714285714286,16.628609428741346,0.591661254811701,9.838503920382786,4,209.205,-0.5647000000000002,3,5,2,1,,,,27.848650358614552,9,5,4,5,3,1,,,,,11.375417599934508,6.6219380503303045,40.31521739130434,15.493725789604518,1077,16,1,1.5670904266217405,1.8947298557019447,9.711946045978635,8.149610240819484,28,0,0,1,native_supported_hotspot_score,O=C(NC1CCC1)c1ccncn1,1200,559,559
932,ZINCf50000035Vvo,N=c1nc(C(=O)NC/C=C\\CN)cc[nH]1,10.714285714285714,13.397478468997424,0.7882744370322524,10.560889797800668,3,207.237,-0.8661299999999992,4,4,4,1,,,,27.848650358614552,9,5,4,5,3,1,,,,,11.343675194608904,6.613153151058274,39.847137901127496,15.469918985610317,1107,16,4,0.99671078356509,1.1228861049910823,5.971881696751884,5.094764183710083,28,0,0,1,native_supported_hotspot_score,N=c1nccc[nH]1,1201,560,560
1122,ZINCf50000036dQH,O=C(OCc1cc[nH]n1)[C@]1(O)C[C@@H](O)C1,14.285714285714286,16.628609428741346,0.6062960247970224,10.081859794548164,4,212.205,-0.6613000000000009,3,5,3,1,,,,27.848650358614552,9,5,4,5,3,1,,,,,11.121132093172438,6.464873825005825,39.75234842015373,15.303011659532968,1256,16,1,1.5183826510342913,1.7741410015510564,9.711946045978635,7.984478997835786,28,0,0,1,native_supported_hotspot_score,O=C(OCc1cc[nH]n1)C1CCC1,1202,561,561
1081,ZINCf5000000958v,CC[C@@H](N)CNC(=O)c1ccc(O)nn1,14.285714285714286,13.782525261262656,0.7383969181978256,10.176974177900028,4,210.237,-0.3507000000000005,3,5,4,1,,,,27.848650358614552,9,5,4,5,3,1,,,,,10.938279864523505,6.340677834713734,39.78949652777777,15.165872488046269,1377,16,14,1.373951042107081,1.1650399125512148,11.79164199761848,10.874754231187705,28,0,0,1,native_supported_hotspot_score,c1ccnnc1,1203,562,562
1236,ZINCf5000000aeHw,N#Cc1ccsc1C(=O)NC[C@@H](O)CO,14.285714285714286,16.628609428741346,0.5818261166149898,9.674959248631982,4,226.257,-0.2972199999999997,3,5,4,1,,,,27.848650358614552,9,5,4,5,3,1,,,,,10.934779184243457,6.458745941660622,35.62037037037037,15.16324697783623,1381,16,0,1.4236401512529888,1.991358164997873,9.711946045978635,7.836460292097125,28,0,0,1,native_supported_hotspot_score,c1ccsc1,1204,563,563
