quartile_index,quartile_label,n,screen_min_pct,screen_max_pct,screen_median_pct,native_min_pct,native_q1_pct,native_median_pct,native_q3_pct,native_max_pct,native_mean_pct
0,"Q1
11.983-12.487%",1250,11.98307439950933,12.487196269919432,12.348233918760421,17.75548454357931,22.72532033558073,24.648176553600397,24.866510090916968,29.1482791407928,24.149749826018674
1,"Q2
12.487-12.826%",1249,12.487235844681232,12.825818031224902,12.639421950907044,16.889017333810983,22.90321456744088,24.648176553600397,24.866510090916968,29.970825929635016,24.18820569804239
2,"Q3
12.826-13.331%",1249,12.825935011815288,13.330863785100927,13.039345836898574,15.094331082370816,23.254822119168495,24.648176553600397,24.866510090916968,29.1482791407928,24.21805283812246
3,"Q4
13.332-16.920%",1249,13.331584483868944,16.92018643506713,13.807576823738176,16.242849047338705,23.254822119168495,24.648176553600397,24.866510090916968,29.1482791407928,24.396826277058242
