stage3_screen_rank,zinc_id,smiles,coverage_pct,anchor_weighted_pct,geometry_penalty_factor,weighted_coverage_pct,features_matched,mw,logp,hbd,hba,rotatable_bonds,lipinski,chemistry_flagged,pains_alert,reactive_flags,hotspot_weighted_pct,hotspot_bits_matched,hotspot_exact_matches,hotspot_compatible_matches,hotspot_exact_residue_count,hotspot_group_count,hotspot_required_groups_pass,native_supported_hotspot_bits_matched,native_supported_hotspot_exact_matches,native_supported_hotspot_exact_residue_count,native_supported_hotspot_weighted_pct,pair_hash_overlap_pct,pair_hash_recall_pct,pair_hash_precision_pct,cascade_score_pct,shortlist_rank,rerank_conformers,best_conformer_id,fit_rmsd_angstrom,mean_pair_distance_error_angstrom,reference_feature_span_angstrom,ligand_feature_span_angstrom,rerank_query_feature_count,pool_source_stage3_rank,pool_source_hotspot_breadth,pool_source_native_support,pool_primary_source,murcko_scaffold,native_candidate_pool_rank,native_selection_rank,source_input_rank
663,ZINCk500000dqb6f,O=C(NCCCn1cnnc1O)c1cc([N+](=O)[O-])c[nH]1,14.285714285714286,17.205605691108325,0.8806991931609842,15.15296305000514,4,280.244,0.0400999999999996,3,7,6,1,,,,46.93753382038521,12,9,3,9,3,1,,,,,23.481097390426765,14.695815446762309,58.38286400987366,29.345206497916376,85,16,6,0.8405370798206584,0.7410932640325557,8.622706883572002,8.65275103241267,28,1,1,1,stage3_rank,O=C(NCCCn1cnnc1)c1ccc[nH]1,11,11,11
426,ZINCk600000PBwsY,C[S@](=O)CC[C@H](NC(=O)c1cc([N+](=O)[O-])sn1)C(=O)O,14.285714285714286,19.005613846886952,0.8197478915615142,15.579811878817898,4,321.33600000000007,0.0029000000000001,2,7,7,1,,,,46.85680179334744,12,10,2,10,3,1,,,,,22.961006831965104,14.63375649337654,53.27922855773839,28.934955572310688,101,16,15,1.2081005065529369,0.8614919341582205,8.622706883572002,8.6705575129295,28,1,1,1,stage3_rank,c1cnsc1,12,12,12
759,CHEMBL5879668,COC1(c2nc3nc(-c4noc(=O)[nH]4)nc(N[C@H](C)C4CCC4)c3n2C[C@H]2CC[C@H](C)CC2)CCC1,17.857142857142858,18.961807114312236,0.7900802047545675,14.981348447392424,5,495.62800000000055,4.622000000000003,2,9,8,1,,,,46.608473372297226,16,11,5,11,3,1,,,,,34.12289555113034,23.805495222586167,60.2244003622823,37.24429000642206,11,16,11,1.2283747007196149,1.0307450251790882,10.950081780516529,10.92555684882097,28,1,1,1,stage3_rank,O=c1[nH]c(-c2nc(NCC3CCC3)c3c(n2)nc(C2CCC2)n3CC2CCCCC2)no1,13,13,13
939,ZINCj8000002oAIw,Cc1noc(CN(C)Cc2nnc(O)o2)c1[N+](=O)[O-],14.285714285714286,17.205605691108325,0.8484891877282414,14.59877039722091,4,269.21700000000004,0.6118199999999998,1,9,5,1,,,,46.49559374159927,13,10,3,10,3,1,,,,,24.909240318851644,15.973587199359804,56.53504533967594,30.30582867453855,51,16,4,0.8882780129819656,0.9089458259019986,8.622706883572002,8.582809281718676,28,1,1,1,stage3_rank,c1cc(CNCc2nnco2)on1,14,14,14
711,ZINCk8000004hW6r,CCc1noc(CNC(=O)c2cc([N+](=O)[O-])nn2C)n1,14.285714285714286,17.205605691108325,0.8763857356129537,15.078747400268393,4,280.244,0.2036999999999998,1,8,5,1,,,,46.49559374159927,13,10,3,10,3,1,,,,,22.197289165513,13.995125688814996,53.62607944732295,28.271865309534565,140,16,13,0.7354861582922656,0.8160611140343251,8.622706883572002,9.018431126879523,28,1,1,1,stage3_rank,O=C(NCc1ncno1)c1ccn[nH]1,15,15,15
251,ZINCk700000x5jqU,CO[C@@H](CCO)CNc1sc(S(N)(=O)=O)cc1[N+](=O)[O-],14.285714285714286,17.205605691108325,0.9294997736239936,15.992606594948882,4,325.36800000000005,0.1129999999999999,3,8,8,1,,,,45.77914680119088,13,10,3,10,3,1,,,,,25.07742620295836,15.94261410415427,58.72669745168459,30.25285635251649,52,16,9,0.5223918185133403,0.59200457828578,8.622706883572002,8.251667477814546,28,1,1,1,stage3_rank,c1ccsc1,16,16,16
581,ZINCk700000wqyf0,COC[C@H](O)CN(C)c1cc(N)c([N+](=O)[O-])c(CO)c1,14.285714285714286,17.205605691108325,0.8901810268231696,15.316103741225378,4,285.29999999999995,0.1128000000000001,3,7,7,1,,,,45.77914680119088,13,10,3,10,3,1,,,,,24.119691190385552,15.126393433719423,59.48772979535206,29.53455509308689,79,16,11,0.8158150628559705,0.6955582790858666,8.622706883572002,8.693839382386997,28,1,1,1,stage3_rank,c1ccccc1,17,17,17
349,ZINCk6000009IXDM,CCCC(=O)NC[C@H](CO)Nc1c([N+](=O)[O-])cnn1C,17.857142857142858,20.731008121704747,0.7599704260828896,15.7549530753798,5,285.30400000000003,0.0173999999999999,3,7,8,1,,,,45.77914680119088,13,10,3,10,3,1,,,,,18.9458093821888,11.832131782913155,47.50905797101449,25.65414373693932,493,16,1,1.265937521552549,1.1872780224417414,8.622706883572002,8.591808622079958,28,1,1,1,stage3_rank,c1cn[nH]c1,18,18,18
387,ZINCk5000009DzjV,CON=CC(=O)NC[C@@H](C)Nc1c([N+](=O)[O-])cnn1C,14.285714285714286,19.005613846886952,0.8249659539362385,15.678984357340878,4,284.276,-0.1228999999999995,2,8,7,1,,,,45.67036133656968,13,10,3,10,3,1,,,,,23.11731981638291,14.610656524488222,55.33414057544832,28.7555801964296,111,16,5,1.0514036002164435,0.9252646105403404,8.622706883572002,8.20622097095585,28,1,1,1,stage3_rank,c1cn[nH]c1,19,19,19
185,ZINCk6000004dcEJ,C[C@H](NCCOCCS(C)(=O)=O)c1n[nH]cc1[N+](=O)[O-],14.285714285714286,17.205605691108325,0.9443868022337008,16.248746939119755,4,306.34400000000005,0.0297000000000005,2,7,9,1,,,,45.67036133656968,13,10,3,10,3,1,,,,,21.262994083361715,13.348682989277838,52.22921303429777,27.36483589666371,217,16,6,0.6239772454342357,0.4181601886680103,8.622706883572002,8.873692285843363,28,1,1,1,stage3_rank,c1cn[nH]c1,20,20,20
900,ZINCj800000JWv6V,COC[C@@H](C)[C@@H](C)NS(=O)(=O)c1c[nH]nc1[N+](=O)[O-],17.857142857142858,20.731008121704747,0.7077856670167363,14.673110411350171,5,292.31700000000006,0.2672,2,6,7,1,,,,45.67036133656968,13,10,3,10,3,1,,,,,18.639589899470018,11.671264878008603,46.25778716504523,25.39728275874493,566,16,15,1.479566858090758,1.3589856818765358,8.622706883572002,8.752812338419258,28,1,1,1,stage3_rank,c1cn[nH]c1,21,21,21
27,CHEMBL4068667,CC(CC(=O)N[C@@H](Cc1ccc(OCCCNc2ccccn2)cc1)C(=O)O)c1ccccc1,21.428571428571427,23.25374948336848,0.7462159794560514,17.352319446757463,6,461.56200000000007,4.268300000000003,3,5,13,1,,,,45.22075913782799,14,9,5,9,3,1,,,,,38.81459204940188,27.490224154543057,66.0046593737339,40.41613382150841,1,16,15,1.737657672274915,0.8719321109308237,15.785495430932787,15.152537074444329,28,1,1,1,stage3_rank,O=C(CCc1ccccc1)NCCc1ccc(OCCCNc2ccccn2)cc1,22,22,22
890,CHEMBL5811937,C[C@H]1CC[C@H](Cn2c(C3(F)COC3)nc3nc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,17.857142857142858,18.961807114312236,0.7750793742220332,14.696905592280023,5,499.93400000000025,3.9063000000000025,1,9,5,1,,,,44.94812597755285,13,9,4,9,3,1,,,,,26.534467401618684,17.6419312596395,53.50304148061865,31.137882045602225,38,16,1,1.2746657416154636,1.0788893434508462,10.950081780516529,11.273800705610816,28,1,1,1,stage3_rank,O=c1[nH]c(-c2nc(-c3cccnc3)c3c(n2)nc(C2COC2)n3CC2CCCCC2)no1,23,23,23
802,ZINCj500000wigYR,O=C(Cn1cnc([N+](=O)[O-])n1)NCc1nnc(S)s1,14.285714285714286,17.205605691108325,0.8662701859543678,14.904703241493936,4,301.313,-0.3571000000000004,2,10,5,1,,,,44.66803103035436,12,9,3,9,3,1,,,,,20.99446912535783,12.830398343500468,57.72578078376765,26.912859601606964,272,16,12,0.815171169332365,0.7391574034446177,8.622706883572002,9.613981280803475,28,1,1,1,stage3_rank,O=C(Cn1cncn1)NCc1nncs1,24,24,24
906,ZINCk5000009DwTI,COCc1nocc1C(=O)NCCN=c1[nH]nc(O)s1,17.857142857142858,20.731008121704747,0.7074784622614916,14.666741747074168,5,299.312,-0.3581000000000002,3,8,6,1,,,,44.15697792743275,14,9,5,9,3,1,,,,,31.43580926103188,22.468462761959472,52.31525275544279,34.616101427632096,21,16,7,1.5502817727652214,1.2609883863270392,8.622706883572002,7.889497283266664,28,1,1,1,stage3_rank,O=C(NCCN=c1[nH]ncs1)c1cnoc1,25,25,25
883,ZINCk600001bOrCw,CC[C@@H](O)C(=O)NC[C@H](C)Nc1ncc([N+](=O)[O-])cn1,14.285714285714286,17.205605691108325,0.8554282954552135,14.718161948619317,4,283.28800000000007,0.0722999999999992,3,7,7,1,,,,43.951584089945975,12,9,3,9,3,1,,,,,24.086698280507008,14.943363959137388,62.057665470494406,29.05291973286675,96,16,6,0.8643542320256385,0.8748715926439758,8.622706883572002,8.356620523473572,28,1,1,1,stage3_rank,c1cncnc1,26,26,26
810,ZINCj600000xcnDz,COC(=O)[C@H](O)CCNc1cnc([N+](=O)[O-])c(O)c1,17.857142857142858,20.731008121704747,0.7180035154772595,14.884936710771626,5,271.229,0.0312999999999995,3,8,6,1,,,,43.951584089945975,12,9,3,9,3,1,,,,,21.78069670624354,13.517565207645903,56.03305785123966,27.323418552169148,220,16,12,1.4017394690803415,1.350277514082434,8.622706883572002,8.73139987918514,28,1,1,1,stage3_rank,c1ccncc1,27,27,27
752,ZINCj600000JVEDE,C[C@@H](CO)CCCNS(=O)(=O)c1c[nH]nc1[N+](=O)[O-],17.857142857142858,20.731008121704747,0.723213358960295,14.992942018331249,5,292.31700000000006,0.0048000000000002,3,6,8,1,,,,43.951584089945975,12,9,3,9,3,1,,,,,20.07544747888606,12.5126972577813,50.74761300606711,26.04448163165104,418,16,7,1.732328304831168,1.002820211358145,8.622706883572002,7.784863493718984,28,1,1,1,stage3_rank,c1cn[nH]c1,28,28,28
522,ZINCk600001bPFI7,COCCC(=O)N[C@H]1C[C@H]1Nc1ncc([N+](=O)[O-])cn1,14.285714285714286,19.005613846886952,0.811573594958188,15.424454354105162,4,281.272,0.0902999999999996,2,7,7,1,,,,43.84279862532477,12,9,3,9,3,1,,,,,23.835296336262434,14.81863948598146,60.87689081923019,28.83717190852802,106,16,9,0.9858745822741478,1.030488342556957,8.622706883572002,8.02299583529004,28,1,1,1,stage3_rank,c1cnc(NC2CC2)nc1,29,29,29
885,ZINCk600000cvkbO,CCOC(=O)CNC(=O)CNc1ccc([N+](=O)[O-])nc1,17.857142857142858,20.731008121704747,0.709770772071139,14.714263640355432,5,282.256,0.0809999999999998,2,7,7,1,,,,43.84279862532477,12,9,3,9,3,1,,,,,23.44099906574857,14.73266482723519,57.32560279771764,28.541448955642625,122,16,14,1.446611884959481,1.3229961768639755,8.622706883572002,7.899102681341164,28,1,1,1,stage3_rank,c1ccncc1,30,30,30
448,ZINCk600000vfrQV,C[C@H](CO)COC(=O)CNC(=O)c1ccc([N+](=O)[O-])o1,14.285714285714286,17.205605691108325,0.9035138480180782,15.545503005455029,4,286.24,0.0892000000000002,2,7,7,1,,,,43.84279862532477,12,9,3,9,3,1,,,,,21.34872522316618,13.275124190759364,54.48538245895074,26.97224357370583,265,16,3,0.5420241362484253,0.6757088084421602,8.622706883572002,7.728567317416075,28,1,1,1,stage3_rank,c1ccoc1,32,31,31
819,ZINCk600000dqUKY,COC(=O)[C@H](O)CNC(=O)c1cc([N+](=O)[O-])cnc1Br,17.857142857142858,20.731008121704747,0.7169366879026569,14.86282029965808,5,348.109,0.0159999999999994,2,7,5,1,,,,43.84279862532477,12,9,3,9,3,1,,,,,21.15397409803976,13.006044652610548,56.63297801019039,26.826180229861013,292,16,6,1.772234366138169,1.076616611443961,8.622706883572002,8.850985006192897,28,1,1,1,stage3_rank,c1ccncc1,33,32,32
923,ZINCk800000Emr9P,CC(=O)NC1(CNC(=O)c2cc([N+](=O)[O-])cs2)COC1,14.285714285714286,17.205605691108325,0.8509396765987455,14.640932542477252,4,299.3080000000001,0.2911999999999997,2,6,5,1,,,,43.84279862532477,12,9,3,9,3,1,,,,,21.061060316686035,13.04390530390054,54.65130759651306,26.75649489384572,298,16,1,0.9832562552942016,0.8200311855851438,8.622706883572002,8.30548501073255,28,1,1,1,stage3_rank,O=C(NCC1COC1)c1cccs1,34,33,33
672,ZINCk600000JTWwX,COC(=O)CCNCC(=O)Nc1cncc([N+](=O)[O-])c1,17.857142857142858,20.731008121704747,0.7301713310635827,15.137187794515098,5,282.25600000000003,0.0810000000000002,2,7,7,1,,,,43.84279862532477,12,9,3,9,3,1,,,,,20.63934186361303,12.577181443709804,57.49358555113949,26.440206054040967,343,16,2,1.497799239873346,1.2051313000601866,8.622706883572002,8.57178779314047,28,1,1,1,stage3_rank,c1ccncc1,35,34,34
929,ZINCk800000JSNfH,C#CCONc1cc(S(N)(=O)=O)c(OC)cc1[N+](=O)[O-],14.285714285714286,17.205605691108325,0.8499221262299855,14.623424972061526,4,301.28,0.2275000000000001,2,7,6,1,,,,43.84279862532477,12,9,3,9,3,1,,,,,17.75048757599404,10.66219943477735,52.95577395577398,24.27356533832672,923,16,0,0.9963838118955476,0.8242986408654845,8.622706883572002,8.812224670474164,28,1,1,1,stage3_rank,c1ccccc1,36,35,35
611,ZINCk600000J9Qy0,CC[C@H](N[C@@H](C)CCn1cnc([N+](=O)[O-])n1)C(=O)NC,14.285714285714286,17.205605691108325,0.8870215133891544,15.261742398903952,4,284.32,0.0791000000000008,2,7,8,1,,,,43.77542834324789,13,10,3,10,3,1,,,,,25.54100520077982,16.241411798921646,59.75696272892164,30.09961098639684,58,16,6,0.9121670937355087,0.6449674411549093,8.622706883572002,8.493720704933363,28,1,1,1,stage3_rank,c1nc[nH]n1,37,36,36
811,ZINCk50000045tFK,Cn1cc(S(=O)(=O)NCCC2(O)CCC2)c([N+](=O)[O-])n1,14.285714285714286,17.205605691108325,0.8650333935861593,14.883423479684769,4,304.328,-0.0883000000000002,2,7,6,1,,,,43.77542834324789,13,10,3,10,3,1,,,,,21.342123891711047,13.349607843069622,53.18351736829998,26.95045000459526,268,16,14,1.0539149569813313,0.6828921072852019,8.622706883572002,8.464834202829753,28,1,1,1,stage3_rank,O=S(=O)(NCCC1CCC1)c1cn[nH]c1,39,37,37
6,ZINCk6000004cMDY,COCc1n[nH]c(CNC(=O)c2conc2COC)n1,17.857142857142858,20.731008121704747,0.8644083478314337,17.920056479362835,5,281.272,0.0154999999999996,2,7,7,1,,,,43.76423670567438,15,10,5,10,3,1,,,,,29.17680324101344,20.742994277720545,49.167694466436,32.82366160717867,26,16,2,1.1650173972861442,0.5872555221135234,8.622706883572002,8.428073653871989,28,1,1,1,stage3_rank,O=C(NCc1ncn[nH]1)c1cnoc1,41,38,38
178,CHEMBL3407579,CC(C)(C)NC(=O)C(c1c(C(=O)O)[nH]c2cc(Cl)ccc12)N(C=O)Cc1cc(F)c(F)c(F)c1,17.857142857142858,20.731008121704747,0.7853383196171219,16.280855082268513,5,495.88500000000016,4.551200000000002,3,3,7,1,,,,43.15218498890308,14,9,5,9,3,1,,,,,24.13608621586375,16.572470664840647,44.400156925930105,28.890110909123585,103,16,7,1.2658523952477494,0.9294712185429,8.622706883572002,7.602079966777872,28,1,1,1,stage3_rank,c1ccc(CNCc2c[nH]c3ccccc23)cc1,42,39,39
127,CHEMBL5808134,C[C@H]1CC[C@H](Cn2ccc3nc(-c4n[nH]c(=O)o4)nc(-c4cncc(Cl)c4)c32)CC1,21.428571428571427,22.48720954490865,0.7340089394574376,16.50581282941557,6,424.8920000000002,4.316300000000004,1,7,4,1,,,,43.09930989910112,12,8,4,8,3,1,,,,,25.82461854460473,16.948135337878217,54.22423105349936,30.143291383228828,57,16,2,1.6721234902980322,0.992855846276007,10.950081780516529,11.697604383128846,28,1,1,1,stage3_rank,O=c1[nH]nc(-c2nc(-c3cccnc3)c3c(ccn3CC3CCCCC3)n2)o1,43,40,40
436,CHEMBL6024824,CC1CCCN1c1nc2nc(-c3noc(=O)[nH]3)nc(N[C@H](C)C3CCC3)c2n1C[C@H]1CC[C@H](C)CC1,21.428571428571427,22.48720954490865,0.6922272103494808,15.566258331816336,6,494.64400000000046,4.585100000000004,2,9,7,1,,,,42.72351493236531,15,10,5,10,3,1,,,,,34.26912674186879,22.70716660928499,69.81968186134851,36.38272378949292,15,16,14,1.626940053672865,1.3273533303294929,10.950081780516529,11.479027152934172,28,1,1,1,stage3_rank,O=c1[nH]c(-c2nc(NCC3CCC3)c3c(n2)nc(N2CCCC2)n3CC2CCCCC2)no1,44,41,41
578,CHEMBL5883242,C[C@@H](Nc1nc(-c2noc(=O)[nH]2)nc2nc(N(C)CC3CC3)n(C[C@H]3CC[C@H](C)CC3)c12)C1CCC1,17.857142857142858,18.961807114312236,0.8079819680844919,15.320798230660516,5,494.6440000000006,4.442600000000002,2,9,9,1,,,,42.72351493236531,15,10,5,10,3,1,,,,,31.41622279448114,20.77095808745608,64.44448023593755,34.243045828952184,23,16,13,0.9156371510645172,0.9599407655626878,10.950081780516529,9.61190194503962,28,1,1,1,stage3_rank,O=c1[nH]c(-c2nc(NCC3CCC3)c3c(n2)nc(NCC2CC2)n3CC2CCCCC2)no1,45,42,42
850,ZINCk800000BmHdy,COCC[C@@H](N)CNS(=O)(=O)c1cccc([N+](=O)[O-])c1,10.714285714285714,15.315268646616897,0.9658337521597652,14.792003382296809,3,303.34000000000003,0.236900000000001,2,6,8,1,,,,41.9590440522409,12,9,3,9,3,1,,,,,20.993043365239235,12.782395572759286,58.695579342345525,26.23454353698965,372,16,8,0.4178240622694672,0.3776741895621462,7.259444124724703,7.30058769638257,28,1,1,1,stage3_rank,c1ccccc1,46,43,43
