zinc_id,smiles,mw,logp,hbd,hba,rotatable_bonds,lipinski,chemistry_flagged,pains_alert,reactive_flags,hotspot_weighted_pct,hotspot_bits_matched,hotspot_exact_matches,hotspot_compatible_matches,hotspot_exact_residue_count,hotspot_group_count,hotspot_required_groups_pass,native_supported_hotspot_bits_matched,native_supported_hotspot_exact_matches,native_supported_hotspot_exact_residue_count,native_supported_hotspot_weighted_pct,pair_hash_overlap_pct,pair_hash_recall_pct,pair_hash_precision_pct,cascade_score_pct,shortlist_rank
CHEMBL5879668,COC1(c2nc3nc(-c4noc(=O)[nH]4)nc(N[C@H](C)C4CCC4)c3n2C[C@H]2CC[C@H](C)CC2)CCC1,495.62800000000055,4.622000000000003,2,9,8,1,0,,,46.608473372297226,16,11,5,11,3,1,0,0,0,0.0,34.12289555113034,23.805495222586167,60.2244003622823,37.24429000642206,11
CHEMBL5921912,C[C@@H](Nc1nc(-c2noc(=O)[nH]2)nc2nc(-c3nccs3)n(C[C@H]3CC[C@H](C)CC3)c12)C1CCC1,494.62500000000045,4.719900000000004,2,10,7,1,0,,,47.765665715471684,15,10,5,10,3,1,0,0,0,0.0,33.598470700471786,23.732169228265885,57.505567376123814,37.140269454221766,12
CHEMBL3220103,O=C1NC(=O)C(=Cc2cc(-c3ccccc3)n(-c3ccc([N+](=O)[O-])cc3)c2-c2ccccc2)C(=O)N1,478.46400000000017,4.468900000000003,2,6,5,1,1,ene_six_het_A(483),michael_acceptor,52.33236913712472,13,10,3,10,3,1,0,0,0,0.0,31.653274595799353,21.74942541716513,58.11794387773625,36.8230482311307,13
CHEMBL6012158,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3nccn3C)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,499.4970000000003,4.592600000000004,2,8,7,1,0,,,51.346529062795284,17,12,5,12,3,1,0,0,0,0.0,31.829332604611576,22.98472033757615,51.73852312860825,36.7086317191575,14
CHEMBL6024824,CC1CCCN1c1nc2nc(-c3noc(=O)[nH]3)nc(N[C@H](C)C3CCC3)c2n1C[C@H]1CC[C@H](C)CC1,494.64400000000046,4.585100000000004,2,9,7,1,0,,,42.72351493236531,15,10,5,10,3,1,0,0,0,0.0,34.26912674186879,22.70716660928499,69.81968186134851,36.38272378949292,15
CHEMBL6030067,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ncccn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,497.4810000000003,4.649100000000003,2,8,7,1,0,,,49.566073606567684,16,11,5,11,3,1,0,0,0,0.0,31.829332604611576,22.98472033757615,51.73852312860825,36.2635178551006,16
CHEMBL5816136,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ncco3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,486.45400000000024,4.847100000000004,2,8,7,1,0,,,49.566073606567684,16,11,5,11,3,1,0,0,0,0.0,31.8275948024422,22.98472033757615,51.72934086090664,36.26221450347357,17
CHEMBL5859878,C[C@H](CO)Nc1nc2nc(-c3noc(=O)[nH]3)nc(-c3cccc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,497.98700000000036,4.109000000000003,3,9,7,1,0,,,44.24629367714923,13,8,5,8,3,1,0,0,0,0.0,33.29184137956876,22.599982417587324,63.18334140826877,36.03045445396388,18
CHEMBL5978015,CC[C@H]1CC[C@H](Cn2c(N3CCOCC3)nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c32)CC1,470.6180000000003,4.178000000000003,2,8,8,1,0,,,41.83337487757319,15,10,5,10,3,1,0,0,0,0.0,33.13072468311365,22.337620952553188,64.10502540937323,35.306387231728536,19
CHEMBL5928219,C[C@@H](Nc1nc(C(=O)O)nc2nc(N3CCOC[C@@H]3C)n(Cc3ccc(Cl)cc3)c12)C1CC1,470.9610000000002,3.6617000000000024,2,8,7,1,0,,,44.828017916069626,15,10,5,10,3,1,0,0,0,0.0,31.504632969626133,22.37668956710562,53.210272363083,34.83547920623701,20
