stage3_screen_rank,zinc_id,smiles,coverage_pct,anchor_weighted_pct,geometry_penalty_factor,weighted_coverage_pct,features_matched,mw,logp,hbd,hba,rotatable_bonds,lipinski,chemistry_flagged,pains_alert,reactive_flags,hotspot_weighted_pct,hotspot_bits_matched,hotspot_exact_matches,hotspot_compatible_matches,hotspot_exact_residue_count,hotspot_group_count,hotspot_required_groups_pass,native_supported_hotspot_bits_matched,native_supported_hotspot_exact_matches,native_supported_hotspot_exact_residue_count,native_supported_hotspot_weighted_pct,pair_hash_overlap_pct,pair_hash_recall_pct,pair_hash_precision_pct,cascade_score_pct,shortlist_rank,rerank_conformers,best_conformer_id,fit_rmsd_angstrom,mean_pair_distance_error_angstrom,reference_feature_span_angstrom,ligand_feature_span_angstrom,rerank_query_feature_count,pool_source_stage3_rank,pool_source_hotspot_breadth,pool_source_native_support,pool_primary_source,murcko_scaffold,native_candidate_pool_rank,native_selection_rank,source_input_rank
4,CHEMBL1468368,O=C1NC(=O)C(=Cc2cn(CCOc3ccc4c(c3)OCO4)c3ccccc23)C(=O)N1,17.857142857142858,19.333574592865546,0.8427438703600341,16.293251480285928,5,419.39300000000014,2.1984,2,7,5,1,,,,30.22868183968433,10,5,5,5,2,1,,,,,17.08461956367727,12.13472985794935,28.85481635481636,20.370635132679038,14,16,1,1.1622669366122906,0.7271749971945907,10.12277066815208,9.697694567008972,28,1,1,1,stage3_rank,O=C1NC(=O)C(=Cc2cn(CCOc3ccc4c(c3)OCO4)c3ccccc23)C(=O)N1,31,31,31
227,ZINCk700000FCEau,N#CCC(=O)OCCNC(=O)c1cncc([N+](=O)[O-])c1,14.285714285714286,14.490870376529076,0.783667473041646,11.356023770148589,4,278.224,0.1764799999999998,1,7,6,1,,,,30.094957272000688,9,5,4,5,2,1,,,,,12.324447763886226,7.675308726791344,31.258637543398383,16.76707514091484,22,16,1,1.3069022396497243,0.9767640679475236,7.509116392758873,8.109070282157097,28,1,1,1,stage3_rank,c1ccncc1,32,32,32
114,ZINCk600000JTWJO,COC(=O)CC(=O)OCC(=O)Nc1ncc([N+](=O)[O-])s1,17.857142857142858,18.61465815732825,0.6712801178715534,12.495649921989983,5,303.252,0.0960999999999994,1,9,6,1,,,,30.094957272000688,9,5,4,5,2,1,,,,,10.843168465154692,6.720692378891602,28.04754934127504,15.65611566686619,34,16,15,1.9010714380582612,1.142276802359682,7.8947932208513265,6.634587110661558,28,1,1,1,stage3_rank,c1cscn1,33,33,33
17,ZINCk800000PCx9Y,O=[N+]([O-])c1ccc(S(=O)(=O)NCCO[C@H]2CCOC2)o1,17.857142857142858,18.61465815732825,0.8041331322855326,14.96866337047681,5,306.29600000000005,0.2715999999999998,1,7,7,1,,,,30.094957272000688,9,5,4,5,2,1,,,,,10.547364891880108,6.891202121078383,22.467740093639367,15.434262986910252,37,16,14,1.1104563597827104,0.918985614474474,7.8947932208513265,6.84547700487782,28,1,1,1,stage3_rank,O=S(=O)(NCCOC1CCOC1)c1ccco1,34,34,34
87,ZINCk800000PAn4N,COCC1(NS(=O)(=O)c2ccc([N+](=O)[O-])o2)CC(=O)C1,14.285714285714286,15.88205815688328,0.809421036248225,12.855271971099038,4,304.2800000000001,0.2142000000000001,1,7,6,1,,,,30.094957272000688,9,5,4,5,2,1,,,,,9.71073755470271,6.195677832148081,22.44430162810626,14.806792484027204,46,16,4,1.1690364774111237,0.9551918668550962,6.493394566788621,6.489361419102709,28,1,1,1,stage3_rank,O=C1CC(NS(=O)(=O)c2ccco2)C1,35,35,35
39,ZINCk500000dpM9s,Cn1cc([N+](=O)[O-])c(OCC(=O)OCCOCCO)n1,17.857142857142858,18.61465815732825,0.7305827418515493,13.599547995210184,5,289.244,-0.7407999999999999,1,9,9,1,,,,30.094957272000688,9,5,4,5,2,1,,,,,8.436308911570599,5.359365970575088,19.80932820602459,13.85097100167812,66,16,1,1.342374687006628,1.2298909240186764,7.8947932208513265,6.9379297106884135,28,1,1,1,stage3_rank,c1cn[nH]c1,36,36,36
237,ZINCj800000JWee0,CN(CCOCCN)CC(=O)c1ccc([N+](=O)[O-])o1,14.285714285714286,14.490870376529076,0.7785947249516498,11.282515235123668,4,271.273,0.2776000000000002,1,7,9,1,,,,30.094957272000688,9,5,4,5,2,1,,,,,7.978472907682602,5.047629938244989,19.025239338555263,13.507593998762124,80,16,13,1.2636830695009624,1.072180146943725,7.509116392758873,7.323223118608621,28,1,1,1,stage3_rank,c1ccoc1,37,37,37
89,ZINCk8000004il1c,COC(=O)CNC(=O)COc1c(I)cncc1[N+](=O)[O-],14.285714285714286,15.88205815688328,0.8076632555126694,12.827354795229894,4,395.1090000000001,0.2623999999999993,1,7,6,1,,,,30.094957272000688,9,5,4,5,2,1,,,,,7.170072655978502,4.4371700175005575,18.66774650739016,12.901293809984049,108,16,15,1.0023016213806184,1.0785848525295052,6.493394566788621,6.500040063488896,28,1,1,1,stage3_rank,c1ccncc1,38,38,38
3,CHEMBL3315202,CC(C)C[C@H](NC(=O)Cn1ccc2cc(-c3cccc4cnccc34)ccc21)C(=O)O,17.857142857142858,18.33427000149602,0.8955021061970079,16.418377401924303,5,415.49300000000017,4.472000000000003,2,4,7,1,,,,30.00775265524565,10,4,6,4,2,1,,,,,18.48767105636552,12.459397651682956,35.81725939320878,21.367691456085552,8,16,14,1.0753128727040822,0.4199880292261975,13.087058989704293,12.921418761982384,28,1,1,1,stage3_rank,c1cc(-c2ccc3[nH]ccc3c2)c2ccncc2c1,39,39,39
35,CHEMBL3315223,CC(C)C[C@H](NC(=O)Cn1ccc2ccc(-c3cncc4ccccc34)cc21)C(=O)O,17.857142857142858,18.000831201590312,0.765732863166158,13.78382801536446,5,415.49300000000017,4.472000000000002,2,4,7,1,,,,30.00775265524565,10,4,6,4,2,1,,,,,18.058848687352604,12.070707712379631,35.83735181836449,21.046074679325866,9,16,12,1.3493069962571218,1.0802220485452927,12.25246595588006,11.897273918732797,28,1,1,1,stage3_rank,c1ccc2c(-c3ccc4cc[nH]c4c3)cncc2c1,40,40,40
9,CHEMBL3315203,CC(C)C[C@H](NC(=O)Cn1ccc2cc(-c3cncc4ccccc34)ccc21)C(=O)O,17.857142857142858,18.33427000149602,0.8561052900226448,15.696065536984223,5,415.49300000000017,4.472000000000003,2,4,7,1,,,,30.00775265524565,10,4,6,4,2,1,,,,,17.950121338102637,12.051117034262328,35.16174402250353,20.964529167388392,10,16,3,1.1007790697651516,0.7085145624291215,13.087058989704293,13.052169978209816,28,1,1,1,stage3_rank,c1ccc2c(-c3ccc4[nH]ccc4c3)cncc2c1,41,41,41
18,CHEMBL3315221,CC(C)C[C@H](NC(=O)Cn1ccc2ccc(-c3cnc4ccccc4c3)cc21)C(=O)O,17.857142857142858,18.61465815732825,0.7993926739568761,14.880421359179808,5,415.49300000000017,4.472000000000003,2,4,7,1,,,,30.00775265524565,10,4,6,4,2,1,,,,,17.511254105704054,11.734427112409126,34.491159332931495,20.63537874308945,11,16,1,1.144992400040471,0.9733479957457126,7.8947932208513265,7.120217257815695,28,1,1,1,stage3_rank,c1ccc2ncc(-c3ccc4cc[nH]c4c3)cc2c1,42,42,42
15,CHEMBL3315193,CC(C)C[C@H](NC(=O)Cn1ccc2cc(-c3cnc4ccccc4c3)ccc21)C(=O)O,21.428571428571427,21.527267045397863,0.6996337362755584,15.061202274773407,6,415.4930000000001,4.472000000000002,2,4,7,1,,,,30.00775265524565,10,4,6,4,2,1,,,,,17.405276848412505,11.718454040741587,33.81555153707053,20.55589580012079,13,16,10,1.844889245795109,1.110269369214829,12.790023064873656,13.34465639162994,28,1,1,1,stage3_rank,c1ccc2ncc(-c3ccc4[nH]ccc4c3)cc2c1,43,43,43
86,ZINCk800001bPO03,CO[C@H](CCC(=O)O)CNCc1c([N+](=O)[O-])cnn1C,14.285714285714286,15.88205815688328,0.8095809246373403,12.857811327793575,4,286.288,0.2977000000000001,2,7,9,1,,,,29.359912564617336,9,4,5,4,2,1,,,,,8.819842320631938,5.650173237829658,20.090124397055085,13.95485988162829,63,16,12,1.3017330600776946,0.8521968134010893,6.493394566788621,6.604934745108863,28,1,1,1,stage3_rank,c1cn[nH]c1,44,44,44
137,ZINCk800001bPO2k,CO[C@H](C)[C@@H](CC(=O)O)NCc1c([N+](=O)[O-])cnn1C,14.285714285714286,15.88205815688328,0.7752631541966537,12.312774501840025,4,286.288,0.2961000000000003,2,7,8,1,,,,29.359912564617336,9,4,5,4,2,1,,,,,8.797939519393163,5.652334640900045,19.83815689261233,13.938432780699204,64,16,11,1.420715064102997,0.9353999439381674,6.493394566788621,7.150519157360638,28,1,1,1,stage3_rank,c1cn[nH]c1,45,45,45
11,ZINCk6000004dcEJ,C[C@H](NCCOCCS(C)(=O)=O)c1n[nH]cc1[N+](=O)[O-],17.857142857142858,18.64662187488897,0.8273361375832959,15.42702412094684,5,306.34400000000005,0.0297000000000005,2,7,9,1,,,,29.359912564617336,9,4,5,4,2,1,,,,,8.67064526635017,5.4533068642510685,21.14684985447697,13.84296209091696,67,16,14,1.1603813481494258,0.8495738662051153,10.12277066815208,10.187053141323476,28,1,1,1,stage3_rank,c1cn[nH]c1,46,46,46
74,ZINCk7000018Tipr,CO[C@H](CCN)C(=O)NNc1nc(C)ccc1[N+](=O)[O-],14.285714285714286,15.88205815688328,0.8150922358541343,12.94534229305938,4,283.28800000000007,0.1051200000000005,3,7,7,1,,,,29.359912564617336,9,4,5,4,2,1,,,,,7.020950245346076,4.476745120182185,16.26409017713366,12.60569082516389,120,16,8,1.1723099810311672,0.916210294223098,6.493394566788621,6.369043252587408,28,1,1,1,stage3_rank,c1ccncc1,47,47,47
28,ZINCk600000EmqbV,CCOC(=O)CS(=O)(=O)Nc1nc(O)ccc1[N+](=O)[O-],17.857142857142858,18.61465815732825,0.763586514483172,14.213901940650029,5,305.2680000000001,0.0001999999999998,2,8,6,1,,,,29.359912564617336,9,4,5,4,2,1,,,,,6.498540929949008,3.917673244220462,19.044774137873816,12.21388383861609,146,16,1,1.100194008004583,1.125160920191722,7.8947932208513265,6.608333962970708,28,1,1,1,stage3_rank,c1ccncc1,48,48,48
101,ZINCf50000009BPt,CONC(=O)c1cnc(N)c([N+](=O)[O-])c1,17.857142857142858,18.61465815732825,0.6809888903337196,12.676375402500488,5,212.165,-0.1367999999999999,2,6,3,1,,,,29.359912564617336,9,4,5,4,2,1,,,,,6.017866185232813,3.5566174662236336,19.53976506836125,11.853377780078944,173,16,7,1.7341254158427026,1.347975084678524,7.8947932208513265,7.891097597312352,28,1,1,1,stage3_rank,c1ccncc1,49,49,49
6,CHEMBL1538066,CC(C)C[C@H](NC(=O)c1[nH]cnc1C(=O)N[C@@H](C)c1ccccc1)C(=O)OCc1ccccc1,21.428571428571427,22.22128380748163,0.7262853210295469,16.13899224380547,6,462.5500000000002,3.7886000000000033,3,5,10,1,,,,28.75775218881076,10,3,7,3,2,1,,,,,11.150976183018283,8.39897454797331,16.585304479114246,15.552670184466402,36,16,7,1.1591242378828908,1.2625963136839098,11.21190880269725,9.695918426510884,28,1,1,1,stage3_rank,O=C(CNC(=O)c1[nH]cnc1C(=O)NCc1ccccc1)OCc1ccccc1,50,50,50
47,ZINCk600001bOrCw,CC[C@@H](O)C(=O)NC[C@H](C)Nc1ncc([N+](=O)[O-])cn1,17.857142857142858,18.61465815732825,0.7238894720602996,13.4749550660913,5,283.28800000000007,0.0722999999999992,3,7,7,1,,,,28.442755298690493,9,3,6,3,2,1,,,,,8.767281701637874,5.320430361464332,24.896580940988837,13.68615010090103,73,16,11,1.4225885768617654,1.2161573402087114,7.8947932208513265,6.946221016055827,28,1,1,1,stage3_rank,c1cncnc1,51,51,51
211,ZINCk6000004dXPg,O=C(O)[C@@H](O)CNS(=O)(=O)c1ccc([N+](=O)[O-])c(Br)c1,17.857142857142858,18.61465815732825,0.617832241073465,11.500735966158572,5,369.14900000000006,0.0811000000000004,3,6,6,1,,,,28.442755298690493,9,3,6,3,2,1,,,,,8.019062668400618,4.710707467196648,26.937210648148152,13.124985825973088,100,16,6,1.7800598661882738,1.5264038685718562,7.8947932208513265,6.283060603076437,28,1,1,1,stage3_rank,c1ccccc1,52,52,52
106,ZINCk8000004iE2d,COC[C@@](O)(CO)CNc1cc(C#N)ccc1[N+](=O)[O-],14.285714285714286,15.88205815688328,0.7939348110568991,12.609318841979809,4,281.26800000000003,0.2481799999999996,3,7,7,1,,,,28.442755298690493,9,3,6,3,2,1,,,,,6.758952324436657,4.18424288115248,17.570991370660245,12.179903068000115,148,16,1,1.0148532035128837,1.14635783480439,6.493394566788621,6.268392613178456,28,1,1,1,stage3_rank,c1ccccc1,53,53,53
213,ZINCk8000004hk6q,CC(C)NS(=O)(=O)CCN[C@H](C)c1n[nH]cc1[N+](=O)[O-],14.285714285714286,15.88205815688328,0.7214244072401975,11.457704391583864,4,305.36000000000007,0.2963,3,6,8,1,,,,28.442755298690493,9,3,6,3,2,1,,,,,6.6104321032071605,4.079231386722173,17.41921696620323,12.068512902077993,156,16,15,1.63786408595032,1.1436663359402186,6.493394566788621,6.854342713828144,28,1,1,1,stage3_rank,c1cn[nH]c1,54,54,54
180,ZINCk500000dqn9m,O=c1n(CCCn2ccc([N+](=O)[O-])n2)nnn1C1CC1,14.285714285714286,15.88205815688328,0.741849588265225,11.782098304488215,4,279.2600000000001,-0.0303000000000006,0,9,6,1,,,,28.064765316002067,8,5,3,5,2,1,,,,,10.78212735100336,6.373322958577067,34.979552228460506,15.102786842253035,41,16,1,1.7749589607850402,0.906952654660134,6.493394566788621,6.261358950550697,28,1,1,1,stage3_rank,O=c1n(CCCn2cccn2)nnn1C1CC1,55,55,55
121,ZINCj8000002rqQB,Cn1nccc1COC(=O)Cn1cnc([N+](=O)[O-])c1,14.285714285714286,15.88205815688328,0.7826961717843072,12.430826119448271,4,265.229,0.2681999999999997,0,8,5,1,,,,28.064765316002067,8,5,3,5,2,1,,,,,10.608403311150711,6.379635989320788,31.46531100478468,14.972493812363552,44,16,15,1.3476937938591895,0.9849792280258552,6.493394566788621,6.30749938589495,28,1,1,1,stage3_rank,O=C(Cn1ccnc1)OCc1ccn[nH]1,56,56,56
173,ZINCj6000002laIu,CN(CCn1cnnc1)Cc1cn(C)nc1[N+](=O)[O-],14.285714285714286,14.458906658968354,0.8192187970082664,11.845008119214867,4,265.277,0.0517999999999994,0,8,6,1,,,,28.064765316002067,8,5,3,5,2,1,,,,,8.92507496722385,5.510363858136589,23.467824310520943,13.709997554418402,71,16,5,1.2741626056347994,0.8069030591438849,5.911169934962112,5.677840775236093,28,1,1,1,stage3_rank,c1n[nH]cc1CNCCn1cnnc1,57,57,57
30,CHEMBL2431120,COc1cc2nc(C3CC3)nc(N3CCN(c4ccccc4OC)CC3)c2cc1OC,17.857142857142858,19.333574592865546,0.725420185461091,14.024965266782358,5,420.51300000000026,3.859600000000003,0,7,6,1,,,,27.54773352994046,9,5,4,5,2,1,,,,,12.855475927207635,9.440456824973714,20.14153511159501,16.528540327890838,24,16,3,1.5349310932278457,1.2078979988838985,10.12277066815208,10.089579437496395,28,1,1,1,stage3_rank,c1ccc(N2CCN(c3nc(C4CC4)nc4ccccc34)CC2)cc1,58,58,58
33,CHEMBL1446377,COc1cc2nc(C3CCC3)nc(N3CCN(c4ccccc4OC)CC3)c2cc1OC,17.857142857142858,19.333574592865546,0.7145927333621065,13.815631913975963,5,434.54000000000025,4.249700000000003,0,7,6,1,,,,27.54773352994046,9,5,4,5,2,1,,,,,12.826508611735369,9.440456824973714,20.000000000000018,16.506814841286644,25,16,2,1.5822093500125345,1.238750770955828,10.12277066815208,10.306796561015528,28,1,1,1,stage3_rank,c1ccc(N2CCN(c3nc(C4CCC4)nc4ccccc34)CC2)cc1,59,59,59
37,CHEMBL2431121,COc1cc2nc(C3CCCC3)nc(N3CCN(c4ccccc4OC)CC3)c2cc1OC,17.857142857142858,19.333574592865546,0.7052539565909075,13.635079976663867,5,448.5670000000002,4.639800000000005,0,7,6,1,,,,27.54773352994046,9,5,4,5,2,1,,,,,12.826508611735369,9.440456824973714,20.000000000000018,16.506814841286644,26,16,4,1.7956978637893235,1.125753122662622,10.12277066815208,9.729193366467458,28,1,1,1,stage3_rank,c1ccc(N2CCN(c3nc(C4CCCC4)nc4ccccc34)CC2)cc1,60,60,60
148,CHEMBL1611170,CCOC(=O)COc1ccc(/C=C/[N+](=O)[O-])c(OCC(=O)OCC)c1,14.285714285714286,15.88205815688328,0.76800258166455,12.197461666632885,4,353.32700000000017,1.8178,0,8,10,1,,,,27.447880049284816,8,5,3,5,2,1,,,,,11.877795216309892,7.611651327553283,27.024192108552047,15.770316424553624,31,16,11,1.3648955509710612,1.012912823634352,6.493394566788621,5.751309042418863,28,1,1,1,stage3_rank,c1ccccc1,61,61,61
94,ZINCk800000JU8NH,N#C[C@@]1(C(=O)OCCn2cc([N+](=O)[O-])cn2)CCOC1,14.285714285714286,15.88205815688328,0.8047237417460946,12.780669266636195,4,280.24,0.26478,0,8,5,1,,,,27.447880049284816,8,5,3,5,2,1,,,,,10.900920458709876,6.669551147621945,29.819041986989948,15.03766035635361,43,16,15,1.1838682253618606,0.9622532748742252,6.493394566788621,6.165246507944658,28,1,1,1,stage3_rank,O=C(OCCn1cccn1)C1CCOC1,62,62,62
145,ZINCk7000004fEPm,CO[C@@]1(COC(=O)Cn2cc([N+](=O)[O-])cn2)CCOC1,14.285714285714286,15.88205815688328,0.7718995810678221,12.25935403779299,4,285.25600000000003,0.1399999999999994,0,8,6,1,,,,27.447880049284816,8,5,3,5,2,1,,,,,9.484335294612183,5.97796998993624,22.939377038652,13.975221483280343,60,16,12,1.2554499767955016,1.1012023520956888,6.493394566788621,6.957885730726216,28,1,1,1,stage3_rank,O=C(Cn1cccn1)OCC1CCOC1,63,63,63
60,ZINCk700000Bn9xQ,O=[N+]([O-])c1ccn(CCN2CCOCC3(COC3)C2)n1,14.285714285714286,15.88205815688328,0.8279764786569002,13.149970586560316,4,282.29999999999995,0.1400999999999999,0,7,4,1,,,,27.447880049284816,8,5,3,5,2,1,,,,,9.073809047138148,5.616226168685967,23.60768175582991,13.667326797674818,74,16,11,1.2119566846085976,0.8038795410153005,6.493394566788621,6.362970349791725,28,1,1,1,stage3_rank,c1cnn(CCN2CCOCC3(COC3)C2)c1,64,64,64
54,ZINCk500000gecR1,COC[C@H]1CN(C(=O)c2ncc([N+](=O)[O-])n2C)CCO1,14.285714285714286,15.88205815688328,0.8430043767294115,13.388644537723655,4,284.27200000000005,-0.1843000000000001,0,7,4,1,,,,27.447880049284816,8,5,3,5,2,1,,,,,8.876814156940258,5.6982197154382215,20.075222281104647,13.519580630026397,78,16,10,1.1129798398524096,0.7767785316868809,6.493394566788621,6.776307569521175,28,1,1,1,stage3_rank,O=C(c1ncc[nH]1)N1CCOCC1,65,65,65
221,ZINCj5000002b0rU,COC(=O)CN(CC#N)CCn1ccc([N+](=O)[O-])n1,14.285714285714286,14.458906658968354,0.7888369987699396,11.405720534355291,4,267.245,-0.2101200000000005,0,8,7,1,,,,27.447880049284816,8,5,3,5,2,1,,,,,8.812532164891213,5.616226168685967,20.452399347583487,13.471369135989612,84,16,13,1.3336705107405469,0.936214256907506,5.911169934962112,6.398319896496509,28,1,1,1,stage3_rank,c1cn[nH]c1,66,66,66
207,ZINCk600000JTl3x,CN1CCO[C@H](CN(C)Cc2c([N+](=O)[O-])cnn2C)C1,14.285714285714286,14.458906658968354,0.7961626530721986,11.511641486127523,4,283.33200000000005,0.0907000000000006,0,7,5,1,,,,27.447880049284816,8,5,3,5,2,1,,,,,8.427391269923017,5.549478570681585,17.50569872116833,13.182513464763469,95,16,8,1.2477485992436717,0.9659482365978472,5.911169934962112,5.548166650415354,28,1,1,1,stage3_rank,c1cc(CNCC2CNCCO2)[nH]n1,67,67,67
142,ZINCk700000drB3b,Cn1cc(CN2CCO[C@H]3COC[C@H]3C2)c([N+](=O)[O-])n1,14.285714285714286,15.88205815688328,0.772755655319967,12.272950258852166,4,282.3,0.1755,0,7,3,1,,,,27.447880049284816,8,5,3,5,2,1,,,,,8.298838710420336,5.382720593023571,18.110064538635967,13.086099045136455,102,16,3,1.271384836793707,1.0888442730496506,6.493394566788621,6.078111561647327,28,1,1,1,stage3_rank,c1n[nH]cc1CN1CCOC2COCC2C1,69,68,68
84,ZINCk600000dqRJl,CN(CCN(C)C1COC1)Cc1cn(C)nc1[N+](=O)[O-],10.714285714285714,13.705634530873796,0.9403474075645164,12.88805790013389,3,283.332,0.0907000000000006,0,7,7,1,,,,27.447880049284816,8,5,3,5,2,1,,,,,8.052574252873777,5.38162491690604,15.98713418501404,12.901400701976536,107,16,14,0.5838895051590174,0.4933170829841556,5.667138254886672,5.686086077533084,28,1,1,1,stage3_rank,c1n[nH]cc1CNCCNC1COC1,70,69,69
98,CHEMBL1597454,CC(=O)OCCCNc1cc(Sc2ccc(C)cc2)c2nonc2c1[N+](=O)[O-],17.857142857142858,17.910423094950616,0.7093588791056158,12.704917650941503,5,402.4320000000002,3.955720000000003,1,9,8,1,,,,27.328880372511843,8,4,4,4,2,1,,,,,10.596095704434278,6.509607010949668,28.46597229244615,14.77929187145367,47,16,5,1.6553551470847132,1.2207015439637023,7.73709680694251,7.793719952459525,28,1,1,1,stage3_rank,c1ccc(Sc2cccc3nonc23)cc1,71,70,70
76,ZINCk600000x3MYL,Cn1cc([C@H]2CC(=O)NN2Cc2ccc[n+]([O-])c2)cn1,14.285714285714286,14.490870376529076,0.8917803722323897,12.92267377835241,4,273.296,0.0316999999999996,1,5,3,1,,,,27.328880372511843,8,4,4,4,2,1,,,,,10.154432458333623,6.26269028968834,26.82220879895297,14.44804443687818,53,16,9,0.7860164689964546,0.7008949818255396,7.509116392758873,7.708929688873957,28,1,1,1,stage3_rank,O=C1CC(c2cn[nH]c2)N(Cc2ccc[nH+]c2)N1,72,71,71
25,CHEMBL1966869,CCOC(=O)/C=c1\s/c(=C\c2ccc3cc(OC)ccc3c2)c(=O)n1CC(=O)NCC1CCCO1,21.428571428571427,23.259471168586188,0.6171011305352507,14.353445953786606,6,496.5850000000004,1.5392,1,8,8,1,,,,26.887226438798766,9,4,5,4,2,1,,,,,15.355350403986554,11.25807576959182,24.141390754032575,18.23831941268961,18,16,1,1.7731131999573662,1.4476426966843885,16.929141295411288,14.995792526863386,28,1,1,1,stage3_rank,C=c1sc(=Cc2ccc3ccccc3c2)c(=O)n1CC(=O)NCC1CCCO1,73,72,72
235,ZINCk700000JTlds,CN1CC(=O)NC[C@H]1C(=O)OCc1ccc([N+](=O)[O-])s1,14.285714285714286,15.18900525939404,0.7430170127281387,11.285689314146946,4,299.308,0.1297000000000006,1,7,4,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,10.471897794587456,6.595974861092381,25.393770574829063,14.542298813719372,52,16,2,1.2226841073322194,1.3135428464345351,9.038073356639677,9.303055339016291,28,1,1,1,stage3_rank,O=C1CNC(C(=O)OCc2cccs2)CN1,74,73,73
149,ZINCk800000JUhbm,O=C1NCCN2CCN(c3cccc([N+](=O)[O-])c3)C[C@H]12,14.285714285714286,15.18900525939404,0.8017691873534485,12.178076403531612,4,276.29600000000005,0.2151999999999996,1,5,2,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,9.48684014298778,5.607234805137328,30.790711346266903,13.803505575019615,68,16,13,1.0424618923115168,1.0706921015012871,9.038073356639677,8.623533820898018,28,1,1,1,stage3_rank,O=C1NCCN2CCN(c3ccccc3)CC12,75,74,74
19,ZINCk600000Gghn9,O=CNCC(=O)N1CCOc2cc([N+](=O)[O-])ccc2C1,14.285714285714286,15.88205815688328,0.9366857785047747,14.876498008938322,4,279.25200000000007,0.0617999999999994,1,5,4,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,9.006263650717804,5.451347181604184,25.88877602844083,13.443073205817136,87,16,5,0.5209486960733757,0.5520397461633931,6.493394566788621,6.732085597272893,28,1,1,1,stage3_rank,c1ccc2c(c1)CNCCO2,76,75,75
70,ZINCk500000gf15o,CS(=O)(=O)SCCNS(=O)(=O)c1cc([N+](=O)[O-])ccn1,17.857142857142858,18.61465815732825,0.6991143897594686,13.013775378241656,5,341.39200000000005,-0.0390999999999998,1,8,7,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,8.166653768817062,4.873898520686438,25.173836181496767,12.81336579439158,109,16,1,1.837762122969588,1.144709680141911,7.8947932208513265,7.684185303186063,28,1,1,1,stage3_rank,c1ccncc1,79,76,76
117,ZINCk6000004bXbJ,CCOC(=O)NCCOC(=O)Cn1cnc([N+](=O)[O-])c1,14.285714285714286,15.88205815688328,0.7841759570361373,12.454328154877537,4,286.244,0.0806,1,8,7,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,8.08598065327627,4.892762262494256,23.278469978977597,12.752860957735985,114,16,10,1.233877496509687,1.047996694970896,6.493394566788621,6.106416440972319,28,1,1,1,stage3_rank,c1c[nH]cn1,80,77,77
156,ZINCk8000004i6mZ,CN(C[C@H](O)Cn1cc([N+](=O)[O-])cn1)[C@H]1CCCOC1,14.285714285714286,15.88205815688328,0.7598750993361859,12.068380519624762,4,284.31600000000003,0.2629999999999992,1,7,6,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,8.043519435626395,4.988077165007161,20.76010101010101,12.72101504449858,116,16,8,1.2986333630360285,1.162491990922008,6.493394566788621,6.654608481183481,28,1,1,1,stage3_rank,c1cnn(CCCNC2CCCOC2)c1,82,78,78
190,ZINCk8000004ixqr,COCC1(O)CCN(CCn2cc([N+](=O)[O-])cn2)CC1,14.285714285714286,15.88205815688328,0.7363804517743194,11.695237160671724,4,284.3160000000001,0.2645999999999999,1,7,6,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,7.749363804906478,4.853516121440162,19.212478184991284,12.50039832145864,126,16,14,1.5871830253981916,1.0976498730508328,6.493394566788621,6.601558077661311,28,1,1,1,stage3_rank,c1cnn(CCN2CCCCC2)c1,84,79,79
166,ZINCi7000018Tsyn,NCCCS(=O)(=O)CC(=O)c1ccc([N+](=O)[O-])o1,14.285714285714286,15.88205815688328,0.7492497715283929,11.899628445445446,4,276.27,0.1341000000000003,1,7,7,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,7.654239044435933,4.568866701541715,23.57352941176471,12.429054751105731,127,16,2,1.190245461644302,1.2576269093702204,6.493394566788621,5.789461286411872,28,1,1,1,stage3_rank,c1ccoc1,85,80,80
228,ZINCk800000ds56R,C[C@H]1CC(=O)NCCN1C(=O)c1cc([N+](=O)[O-])cn1C,14.285714285714286,14.490870376529076,0.7829184150143329,11.345169267370297,4,280.284,0.2838999999999996,1,5,2,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,7.63501801541226,4.794459819373021,18.73471348707197,12.414638979337978,128,16,3,1.178086043179938,1.0984875141275356,7.509116392758873,7.175199715412429,28,1,1,1,stage3_rank,O=C1CCN(C(=O)c2ccc[nH]2)CCN1,86,81,81
81,ZINCk8000004j0Gd,C[C@@H](O)C[C@H]1COCCN1CCn1cc([N+](=O)[O-])cn1,14.285714285714286,15.88205815688328,0.8125475939259957,12.904928141968243,4,284.316,0.2629999999999994,1,7,6,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,7.629099173325367,4.664492531854345,20.934273482749933,12.410199847772809,129,16,10,1.140384786789219,0.9565264915471782,6.493394566788621,6.469723885939956,28,1,1,1,stage3_rank,c1cnn(CCN2CCOCC2)c1,87,82,82
