stage3_screen_rank,zinc_id,smiles,coverage_pct,anchor_weighted_pct,geometry_penalty_factor,weighted_coverage_pct,features_matched,mw,logp,hbd,hba,rotatable_bonds,lipinski,chemistry_flagged,pains_alert,reactive_flags,hotspot_weighted_pct,hotspot_bits_matched,hotspot_exact_matches,hotspot_compatible_matches,hotspot_exact_residue_count,hotspot_group_count,hotspot_required_groups_pass,native_supported_hotspot_bits_matched,native_supported_hotspot_exact_matches,native_supported_hotspot_exact_residue_count,native_supported_hotspot_weighted_pct,pair_hash_overlap_pct,pair_hash_recall_pct,pair_hash_precision_pct,cascade_score_pct,shortlist_rank,rerank_conformers,best_conformer_id,fit_rmsd_angstrom,mean_pair_distance_error_angstrom,reference_feature_span_angstrom,ligand_feature_span_angstrom,rerank_query_feature_count,pool_source_stage3_rank,pool_source_hotspot_breadth,pool_source_native_support,pool_primary_source,murcko_scaffold,native_candidate_pool_rank,native_selection_rank,source_input_rank
17,CHEMBL404336,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)c1nnnn1C(/C=C/c1ccccc1)CC#N,17.857142857142858,18.953448192927706,0.7813803508866667,14.809851999502106,5,459.55400000000014,2.95268,2,8,11,1,,,,28.416425806587785,9,4,5,4,2,1,,,,,18.429481038527037,13.686614328993086,28.20262936635328,20.92621723054222,41,16,3,1.6336217478558703,0.7564142613832263,8.254082929072135,8.44904901714843,28,1,1,1,stage3_rank,C(=Cc1ccccc1)Cn1nnnc1CCOCc1ccccc1,32,32,32
19,CHEMBL403180,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)c1nnnn1C(CC#N)CCc1ccccc1,17.857142857142858,18.953448192927706,0.7793372257047371,14.771127732214737,5,461.5700000000002,2.8720800000000004,2,8,12,1,,,,28.416425806587785,9,4,5,4,2,1,,,,,18.429481038527037,13.686614328993086,28.20262936635328,20.92621723054222,40,16,5,1.4455852766257309,0.9338830577093729,8.254082929072135,8.22897187963389,28,1,1,1,stage3_rank,c1ccc(CCCn2nnnc2CCOCc2ccccc2)cc1,33,33,33
49,ZINCk800000PACto,COCCNCc1cn(-c2[nH]nc3cnccc23)nn1,17.857142857142858,17.54376270517786,0.7792533548196342,13.671035944169429,5,273.3,0.2745999999999989,2,7,6,1,,,,28.416425806587785,9,4,5,4,2,1,,,,,17.84225861010324,11.750369184034168,37.05114000816376,20.48580040922437,44,16,11,1.2911913581700114,0.9844564802321608,12.161105747422807,11.335973795904335,28,1,1,1,stage3_rank,c1cc2c(-n3ccnn3)[nH]nc2cn1,34,34,34
121,ZINCk600000PBfsm,CONC(=O)c1cnn(CCNC(=O)c2cncs2)c1,17.857142857142858,18.287822287125632,0.6771159890719987,12.382976875920011,5,295.324,0.0608,2,7,6,1,,,,27.596833880108463,9,4,5,4,2,1,,,,,20.29842317192751,13.944509595042176,37.28976697061802,22.12302584897275,27,16,13,1.5891432492388555,1.4477776139625729,9.390882812600733,8.794386304183137,28,1,1,1,stage3_rank,O=C(NCCn1cccn1)c1cncs1,35,35,35
102,ZINCk800000FCBLz,COCCOCc1ocnc1C(=O)Nc1nnc(O)s1,17.857142857142858,18.287822287125632,0.6976441955186522,12.75839306728984,5,300.296,0.6469999999999998,2,9,7,1,,,,27.596833880108463,9,4,5,4,2,1,,,,,19.61109290469076,13.485141396553354,35.935797930283215,21.607528148545185,32,16,12,1.8853490388402936,1.1178117883819232,9.390882812600733,9.187069060067126,28,1,1,1,stage3_rank,O=C(Nc1nncs1)c1cocn1,36,36,36
14,ZINCk8000018TA71,O=C(COCc1cc(C(=O)O)n[nH]1)OCc1nncs1,17.857142857142858,18.287822287125632,0.8195482809871599,14.987753318412484,5,298.28,0.2193999999999998,2,8,7,1,,,,27.596833880108463,9,4,5,4,2,1,,,,,19.334579296025137,13.417752991383816,34.58594118042937,21.400142942045967,35,16,7,1.4260754146672896,0.6780617707217689,9.390882812600733,9.379152798704066,28,1,1,1,stage3_rank,O=C(COCc1ccn[nH]1)OCc1nncs1,37,37,37
135,ZINCk800000JSaDi,Cc1nccnc1CNC(=O)c1cnc(C(=O)O)nc1,17.857142857142858,18.287822287125632,0.6693211279765254,12.240425841453169,5,273.252,0.2032199999999995,2,6,4,1,,,,27.596833880108463,9,4,5,4,2,1,,,,,17.721694288479952,12.10623767317858,33.053501745738345,20.190479186387083,49,16,14,1.8155994069729129,1.2664998106958043,9.390882812600733,10.42913185266379,28,1,1,1,stage3_rank,O=C(NCc1cnccn1)c1cncnc1,38,38,38
8,ZINCk700000x2z5n,NC(=O)CS(=O)(=O)NC(=O)c1cc2ncc(Br)cc2o1,17.857142857142858,18.287822287125632,0.844212584847584,15.438809724247584,5,362.161,0.1352000000000002,2,6,4,1,,,,27.596833880108463,9,4,5,4,2,1,,,,,16.749586027085694,10.81589536602996,37.10654936461388,19.46139799034139,65,16,4,1.2224964376968288,0.6853282279738171,9.390882812600733,9.518536052553548,28,1,1,1,stage3_rank,c1cnc2ccoc2c1,39,39,39
153,ZINCf5000000azNl,c1nc(-c2n[nH]c(-c3cnc[nH]3)n2)n[nH]1,14.285714285714286,15.362996609921524,0.7779621951879621,11.951830567319767,4,202.181,-0.0201000000000003,3,5,2,1,,,,27.275117069153943,9,3,6,3,2,1,,,,,17.21362574829829,10.101026098081242,58.18288854003142,19.728998578512208,57,16,8,1.3735894970471902,0.9959748179233632,6.980676614770233,7.139383039012744,28,1,1,1,stage3_rank,c1nc(-c2n[nH]c(-c3cnc[nH]3)n2)n[nH]1,40,40,40
3,CHEMBL4164328,CN(C)CCNC(=O)[C@H]1c2ccccc2C[C@@H]1NC(=O)c1cc2ccccc2[nH]1,17.857142857142858,18.953448192927706,0.9045822801425883,17.14495338292296,5,390.48700000000014,2.283999999999999,3,3,6,1,,,,27.275117069153943,9,3,6,3,2,1,,,,,16.60838039894195,12.239942957035804,25.825508004926117,19.275064566494947,68,16,1,0.8693050276043773,0.553504555718636,8.254082929072135,8.20652829717253,28,1,1,1,stage3_rank,O=C(NC1Cc2ccccc2C1)c1cc2ccccc2[nH]1,41,41,41
