ligand_id,microstate_id,reason
CHEMBL1611170,CHEMBL1611170_m01_t02,embed_failed
CHEMBL1611170,CHEMBL1611170_m01_t05,embed_failed
CHEMBL1611170,CHEMBL1611170_m01_t06,embed_failed
CHEMBL1611170,CHEMBL1611170_m01_t08,embed_failed
CHEMBL1325640,CHEMBL1325640_m01_t02,embed_failed
