quartile_index,quartile_label,n,screen_min_pct,screen_max_pct,screen_median_pct,native_min_pct,native_q1_pct,native_median_pct,native_q3_pct,native_max_pct,native_mean_pct
0,"Q1
5.663-10.857%",86,5.663248202998871,10.85673938928469,9.849954009345588,35.49599821244653,47.18942593994461,49.31959885671563,58.30407578517147,82.68542415239115,52.40858442497687
1,"Q2
10.864-11.675%",86,10.86385830145706,11.674742794639482,11.256020093581725,36.76188963429635,47.18942593994461,54.31036124887257,58.30407578517147,82.68542415239115,54.088959520750954
2,"Q3
11.683-12.784%",85,11.682933560541665,12.78385953289034,12.272950258852166,36.76188963429635,47.87653947952321,58.30407578517147,58.30407578517147,82.68542415239115,55.49495382476663
3,"Q4
12.784-17.209%",86,12.784480692972217,17.208838613059456,13.513355730104987,36.76188963429635,47.87653947952321,58.30407578517147,68.49771632385236,92.87906469107205,61.307089802990866
