quartile_index,quartile_label,n,screen_min_pct,screen_max_pct,screen_median_pct,native_min_pct,native_q1_pct,native_median_pct,native_q3_pct,native_max_pct,native_mean_pct
0,"Q1
12.046-12.539%",1250,12.045667487526863,12.53883551280702,12.406968641791027,17.75548454357931,22.72532033558073,24.648176553600397,24.866510090916968,29.970825929635016,24.152910071382223
1,"Q2
12.539-12.889%",1249,12.53903899537289,12.888708568164562,12.702158516395189,16.889017333810983,22.72532033558073,24.20431497513936,24.866510090916968,29.970825929635016,24.157822889312317
2,"Q3
12.890-13.387%",1249,12.889534529994188,13.387350048469989,13.088898348740484,15.094331082370816,22.920027551138,24.20431497513936,24.866510090916968,29.1482791407928,24.17067984528991
3,"Q4
13.388-16.920%",1249,13.387763500403198,16.92018643506713,13.861407309921324,16.386593208876757,23.254822119168495,24.648176553600397,24.866510090916968,29.1482791407928,24.37435628432492
