quartile_index,quartile_label,n,screen_min_pct,screen_max_pct,screen_median_pct,native_min_pct,native_q1_pct,native_median_pct,native_q3_pct,native_max_pct,native_mean_pct
0,"Q1
5.865-10.853%",83,5.865044645621299,10.852809519894937,9.84799832646172,35.49599821244653,47.18942593994461,50.762658233908056,58.30407578517147,82.68542415239115,52.58010601338532
1,"Q2
10.857-11.631%",82,10.85673938928469,11.631123361473186,11.239715842488128,36.76188963429635,47.18942593994461,54.31036124887257,58.30407578517147,82.68542415239115,54.19475751623254
2,"Q3
11.650-12.682%",82,11.650193729891583,12.681786908558948,12.262110797964539,36.76188963429635,47.87653947952321,56.30411428570276,58.30407578517147,82.68542415239115,54.55919422394882
3,"Q4
12.705-17.209%",82,12.704917650941503,17.208838613059456,13.41601588840836,36.76188963429635,47.87653947952321,58.30407578517147,66.73165059135103,92.87906469107205,60.06968601081228
